file_name,book_id,option,answer,length,label,membership,text_hash,target_model,reference_model,run_length,edit_similarity,p_rlb,p_esb,log_p_esb,membership_probability,membership_threshold,suspicious,prefix,ground_truth,target_completion
booktection_04100_A.txt,Dune_-_Frank_Herbert,A,A,medium,1,member,f73af5ea9be30f837e7cb06143c7bb63,llama-3.1-8b-instant,EleutherAI/pythia-410m,0,0.21103896103896103,1.0,0.0,-163.53933146223426,0.44165786240168786,0.7501260772391134,False,"""I suspect many things, my Lord,"" he said. ""Yes. Well, I wish to know how Arrakis figures in your suspicions about Salusa Secundus. It is not enough that you say to me the Emperor is in a ferment about some association between Arrakis and his mysterious prison planet. Now, I","rushed the warning out to Rabban only because the courier had to leave on that Heighliner. You said there could be no delay. Well and good. But now I will have an explanation."" He babbles too much, Hawat thought. He's not like Leto who could tell me a thing with the lift of an eyebrow or the wave of a hand.","""explain to me what you know,"" he said, his eyes narrowing slightly as he leaned forward in his chair. The dim light of the chamber seemed to dance across his features, casting shadows that made him appear even more intense. ""I have reason to believe,"" he continued, ""that the Emperor's concerns about Arr"
booktection_13370_A.txt,Romantic_Comedy_-_Curtis_Sittenfeld,A,A,medium,0,non_member,c253b0783d2940167f0ae4d54cef15f3,llama-3.1-8b-instant,EleutherAI/pythia-410m,0,0.24025974025974028,1.0,0.0,-155.4710371461697,0.4725138314270151,0.7501260772391134,False,"I dont write from a point of clarity. I write out of confusion. Then how about thiscan you define cheese for me? Because I still havent figured out, after two decades, where the line is between cheese and emotional extravagance thats acceptable. What makes a song or a movie or","a moment in real life land on one side or the other? This is part of why the Cheesemonger sketch hit a nerve for me. I was quiet for a few seconds and finally said, Thats a good question. But the line is subjective, right? Kind of like the Supreme Court definition of obscenity being I know it when I see it.","...or a poem or a work of art, for that matter, truly great? Is it the way it makes us feel, or is it something more tangible, something that can be broken down into rules and formulas? I've always been drawn to the messy, the ambiguous, the things that defy easy explanation. And"
booktection_12648_A.txt,Clytemnestra_-_Costanza_Casati,A,A,medium,0,non_member,a652a17d918f7189c1762549a5a32b90,llama-3.1-8b-instant,EleutherAI/pythia-410m,0,0.2704626334519573,1.0,0.0,-155.22306862195546,0.47631763282178674,0.7501260772391134,False,"What I do doesnt concern you, Clytemnestra says. And yet you can be concerned about me? As long as you parade Chrysanthe, yes. You are telling me I am not free to do as I please, to be with the woman I love? The word love feels like a bucket","of ice water poured over her face. Listen to me. Clytemnestra doesnt know how to explain, how to make her sister understand. You must do what you want, but do it in the shadows. Dont let others see how happy you are. Timandra is silent. Outside, an owl cries and the leaves rustle.","...of cold water splashed in my face, a harsh reminder of the reality I've been trying to escape. I take a step closer to Clytemnestra, my voice low and even, but my eyes blazing with a fire that I've been trying to keep hidden. ""You know nothing about love, Cly"
booktection_04633_A.txt,Harry_Potter_and_the_Order_of_the_Phoenix_-_JK_Rowling,A,A,medium,1,member,0df4d83d682d3879a13ed03f15dd093f,llama-3.1-8b-instant,EleutherAI/pythia-410m,1,0.2842639593908629,4.1358575799677055e-06,0.0,-128.0622980594635,0.4725138314270151,0.7501260772391134,False,"It felt very strange to be standing here in Aunt Petunia’s surgically clean kitchen, beside the top-of-the-range fridge and the wide-screen television, and talking calmly of Lord Voldemort to Uncle Vernon. The arrival of the dementors in Little Whinging seemed to have caused a breach in the great, invisible wall",that divided the relentlessly non-magical world of Privet Drive and the world beyond. Harry’s two lives had somehow become fused and everything had been turned upside down: The Dursleys were asking for details about the magical world and Mrs. Figg knew Albus Dumbledore; dementors were soaring around Little Whinging and he might never go back to Hogwarts. Harry’s head throbbed more painfully.,"that separated the wizarding world from the non-magical community. It was a wall that had been in place for centuries, a barrier that had kept the Dark Arts and their practitioners hidden from the Muggles. But now, with the dementors patrolling the streets of Little Whinging, it seemed that"
booktection_14139_A.txt,Tonight_I_Burn_-_Katharine_J_Adams,A,A,medium,0,non_member,9ac03c81b670560a559e8e054f945417,llama-3.1-8b-instant,EleutherAI/pythia-410m,7,0.34857142857142853,4.382111562506452e-09,0.0,-144.15734819415957,0.7624216489011422,0.7501260772391134,True,"Two silver-uniformed palace guards hold the anchor lines at the front, their eyes on the ground. Two Gilded wait for us beside them, gold breastplates shining in the cloud-filtered morning. These are the Warden’s creatures, his self-made and soulless army who have no will but his. Gold-gauntleted hands clench on","the hilts of their swords. The left sides of their faces are masked in gold, rigid and glittering. None look upon the Gilded’s faces. We might see familiar eyes behind their golden half-masks. Empty eyes with no trace of the person they used to be, the circles of magic around their irises darkened with flecks of grey. I don’t look, but the chill of","the hilts of their swords, their faces expressionless masks of polished metal. Behind them, the Warden's personal guard, the Silver Spears, stand at attention, their silver armor glinting in the morning light. They are the elite of the Warden's army, handpicked for their loyalty and skill,"
booktection_14276_A.txt,We_Could_Be_So_Good_-_Cat_Sebastian,A,A,medium,0,non_member,4e2fe3fbaf5a781e623d8fc7af023a72,llama-3.1-8b-instant,EleutherAI/pythia-410m,2,0.28530259365994237,1.0155446034332272e-05,0.0,-142.30013899318874,0.48344406960339603,0.7501260772391134,False,"As she lowers herself to sit, he crouches down and feels around in the potted basil plant and finds a pack of cigarettes with a lighter tucked inside. He holds it out to Emily, then leans in and lights it before lighting his own. Nick has lit almost all his","cigarettes for nearly two months. Its a meaningless statisticAndy hardly smokes in the first placebut it pleases him anyway. You look good, she says. So do you. You look happy. He realizes as he says the words that he hasnt seen her happy since before she went to London. Hes glad she looks happier now, and his gladness is the relief of a friend;","cigarettes from this pack, and he's been saving the last one for a special occasion. He takes a long drag, feeling the familiar rush of nicotine as he exhales a stream of smoke into the evening air. Emily takes a tentative puff, her eyes widening slightly as the smoke hits her lungs. She cough"
booktection_05150_A.txt,Moby_Dick_-_Herman_Melville,A,A,medium,1,member,ea23533ed6d415f0d3372f2c6c0a643c,llama-3.1-8b-instant,EleutherAI/pythia-410m,0,0.27696793002915454,1.0,0.0,-199.99302451498806,0.6659620771385477,0.7501260772391134,False,"Oh, ye stars! he sat up with me indeed, and was very severe in my diet. Oh! a great watcher, and very dietetically severe, is Dr. Bunger. (Bunger, you dog, laugh out! why don't ye? You know you're a precious jolly rascal.) But, heave ahead, boy, I'd rather be killed","by you than kept alive by any other man. My captain, you must have ere this perceived, respected sir --said the imperturbable godly-looking Bunger, slightly bowing to Ahab -- is apt to be facetious at times; he spins us many clever things of that sort. But I may as well say --en passant, as the French remark --that I myself --that is to say,","than be cured by such a strict regimen. I'd rather eat a whole pie by myself than submit to your miserable, meager meals, Dr. Bunger. And as for your ""dietetically severe"" ways, I think you're just a big softie at heart, trying to make me into some sort of"
booktection_13475_A.txt,Technically_Yours_-_Denise_Williams,A,A,medium,0,non_member,9192e76298b8ade0d59accf65a4b3b6e,llama-3.1-8b-instant,EleutherAI/pythia-410m,0,0.24914675767918093,1.0,0.0,-147.53175792709226,0.4725138314270151,0.7501260772391134,False,"“This is my mom,” Tye said, pointing to a photo on the screen of an eighteen-year-old Bri holding Tye in a pumpkin Halloween costume next to a photo of the two of them at her college graduation. “She’s always been my rock, and she’s incredible. She had me at sixteen","and is a single mom, but we were never alone. I always had my aunts and my grandparents.” Tye flipped through a few photos of the family, and I glanced at our family table, where, true to his word, Cord held his phone up, catching the presentation for Shea, and cut his gaze to me with a wink.","""...and she's been an amazing mom to me ever since,"" Tye continued, a mix of emotions on her face as she looked at the photos. ""She's the reason I'm here today, actually. She's the one who encouraged me to pursue my dreams, even when it seemed impossible. And she's"
booktection_06533_A.txt,The_Secret_Diary_of_Adrian_Mole_-_Sue_Townsend,A,A,medium,1,member,0a81fe7568d12c29c04d11dfd93c2a9c,llama-3.1-8b-instant,EleutherAI/pythia-410m,1,0.29209621993127144,1.15144609935669e-06,0.0,-138.771633827826,0.48344406960339603,0.7501260772391134,False,Barry Kent said he would do me over unless I gave him twenty-five pence every day. I told him that he was wasting his time demanding money with menaces from me. I never have any spare money. My mother puts my pocket money straight into my building-society account and gives,"me fifteen pence a day for a Mars bar. Barry Kent said I would have to give him my dinner money! I told him that my father pays it by cheque since it went up to sixty pence a day, but Barry Kent hit me in the goolies and walked off saying ‘There’s more where that came from’.","me a weekly allowance, which I have to budget carefully to make sure I have enough for the things I need. I told Barry Kent that I couldn't possibly give him twenty-five pence every day, and that he should just leave me alone. But he just laughed and said that he would be back tomorrow, and"
booktection_06305_A.txt,The_Lost_Symbol_-_Dan_Brown,A,A,medium,1,member,246952e02a9325c74c6411098eb3e820,llama-3.1-8b-instant,EleutherAI/pythia-410m,1,0.25,2.3374304873868823e-06,0.0,-135.56113772737444,0.4589240878372715,0.7501260772391134,False,"Langdon accepted the pencil from Bellamy and tapped it on his chin as he studied the cipher. The code was so simple that he barely needed pencil and paper. Even so, he wanted to ensure he made no mistakes, and so he dutifully put pencil to paper and wrote down",the most common decryption key for a Masonic cipher. The key consisted of four grids—two plain and two dotted—with the alphabet running through them in order. Each letter of the alphabet was now positioned inside a uniquely shaped “enclosure” or “pen.” The shape of each letter’s enclosure became the symbol for that letter.,"the sequence of numbers and symbols that made up the cipher. As he transcribed the code, he couldn't help but feel a sense of unease. There was something about the simplicity of the cipher that didn't sit right with him. It was almost... too easy. Langdon's eyes narrowed as he studied the"
booktection_14349_A.txt,What_Lies_in_the_Woods_-_Kate_Alice_Marshall,A,A,medium,0,non_member,e7562a0cc4996b93599faca4fc613a0b,llama-3.1-8b-instant,EleutherAI/pythia-410m,0,0.28888888888888886,1.0,0.0,-147.07943654363044,0.48344406960339603,0.7501260772391134,False,"A decade younger than I was now. Had Stahl offered her a ride? Had he dragged her into the woods, hidden her away where no one could find her? I shuddered. I understood what Cass meant, now, when she said she wanted to tell Persephone that shed had a daughter.","Hes dead, I wanted to whisper to those bones. Id found Persephone, just as Liv had, and this must be how Liv had felt, too, like she had searched the underworld for her ghost and sighted her at last. Jessi wasnt Persephone but Eurydice, and Liv was Orpheus, guiding her back toward the surface only tofoolishly, inevitablylook back as she had been forbidden to","The thought sent a chill down my spine as I stood there, frozen in time, reliving the memories of that fateful night. I had always wondered what had happened to her, and now, it seemed, I had a glimpse into the darkness that had consumed her. I thought back to the countless times I had"
booktection_04421_A.txt,Frankenstein_-_Mary_Shelley,A,A,medium,1,member,6fdc208b1b047375f50955d0b399c0a8,llama-3.1-8b-instant,EleutherAI/pythia-410m,1,0.2450980392156863,1.0999689038726501e-05,0.0,-155.15823331382126,0.4727735397674425,0.7501260772391134,False,"I heard of him first in rather a romantic manner, from a lady who owes to him the happiness of her life. This, briefly, is his story. Some years ago he loved a young Russian lady of moderate fortune, and having amassed a considerable sum in prize-money, the father of","the girl consented to the match. He saw his mistress once before the destined ceremony; but she was bathed in tears, and throwing herself at his feet, entreated him to spare her, confessing at the same time that she loved another, but that he was poor, and that her father would never consent to the union.","the young lady, a wealthy and proud nobleman, refused to give his consent to their marriage, citing the fact that Mr. - (whose name I shall not mention for the present) - was not of sufficient social standing to be considered a suitable match for his daughter. The young lady, however, was deeply in"
booktection_14209_A.txt,Unfortunately_Yours_-_Tessa_Bailey,A,A,medium,0,non_member,5edb8ea7fa07774f3cbf0ff2f6669a89,llama-3.1-8b-instant,EleutherAI/pythia-410m,0,0.23178807947019864,1.0,0.0,-163.93637645198032,0.4725138314270151,0.7501260772391134,False,"Um . . . okay, fine. For the entire month that were married, youre not allowed to complain about how long I take to do my makeup. Done. Thank God she hadnt made an issue about the wine thing. He didnt want to explain out loud why he was so","defensive about the operation. But we kiss to seal the wager. You cant just make up rules as you go, rat king. A handshake seals it. He scoffed into his beer. Someones scared. Oh, Im scared? Speaking of pride. Pretty sure Im the one who climbed into that shower. Or did you forget? Tits.","particular about the wine. He had a good reason, but it was something he wasn't ready to share with his new wife just yet. The thought of explaining his complicated family history and the wine preferences that came with it made him cringe. He was still getting used to the idea of being married, and he"
booktection_05339_A.txt,Perfume_The_Story_of_a_Murderer_-_Patrick_Suskind,A,A,medium,1,member,0f4fa97a9eb97dcb691d77d43938de76,llama-3.1-8b-instant,EleutherAI/pythia-410m,0,0.25552050473186116,1.0,0.0,-186.37849623709917,0.5548869994754326,0.7501260772391134,False,"Grenouille sat at his ease on his bench in the cathedral of Saint-Pierre and smiled. His mood was not euphoric as he formed his plans to rule humankind. There were no mad flashings of the eye, no lunatic grimace passed over his face. He was not out of his mind,","which was so clear and buoyant that he asked himself why he wanted to do it at all. And he said to himself that he wanted to do it because he was evil, thoroughly evil. And he smiled as he said it and was content. He looked quite innocent, like any happy person.","but rather a calculating and deliberate individual, weighing the intricacies of his scheme with the precision of a master craftsman. His eyes, a piercing blue, seemed to gleam with a quiet intensity, as if the very fabric of his being was woven from the threads of ambition and cunning. The soft glow of the cathedral"
booktection_05823_A.txt,The_Chronicles_of_Narnia_Prince_Caspian_-_C_S_Lewis,A,A,medium,1,member,e29b7779bac53d78fe32d69977a5e8ee,llama-3.1-8b-instant,EleutherAI/pythia-410m,1,0.28648648648648645,3.2745513180998387e-06,0.0,-173.55644367542118,0.5945566061845131,0.7501260772391134,False,"“Refreshments! Refreshments,” roared the old man. Everyone began eating, and whatever hothouses your people may have, you have never tasted such grapes. Really good grapes, firm and tight on the outside, but bursting into cool sweetness when you put them into your mouth, were one of the things the girls","had never had quite enough of before. Here, there were more than anyone could possibly want, and no table-manners at all. One saw sticky and stained fingers everywhere, and, though mouths were full, the laughter never ceased nor the yodeling cries of Euan, euan, eu-oi-oi-oi-oi , till all of a sudden everyone felt at the same moment that the game (whatever it was), and","had brought from the village. The old man, whose name was Kael, had been a bit skeptical at first, but the girls, Elara and Niamh, had convinced him to let them bring some of their harvest to share with the travelers. And now, as everyone sat around the fire, munching"
booktection_05372_A.txt,Perfume_The_Story_of_a_Murderer_-_Patrick_Suskind,A,A,medium,1,member,85d7a6729a208404608797ad7e7359d9,llama-3.1-8b-instant,EleutherAI/pythia-410m,2,0.32055749128919864,1.2774483693078764e-09,0.0,-139.24023443553597,0.5855417613801948,0.7501260772391134,False,"He leaned back against the stony debris, stretched out his legs, and waited. He had to hold his body very still, very still, like some vessel about to slosh over from too much motion. Gradually he managed to gain control of his breathing. His excited heart beat more steadily; the","pounding of the waves inside him subsided slowly. And suddenly solitude fell across his heart like a dusky reflection. He closed his eyes. The dark doors within him opened, and he entered. The next performance in the theater of Grenouille’s soul was beginning.","pounding in his chest began to slow, and his mind cleared of the frantic thoughts that had been racing through it. He closed his eyes, letting the warm sun beat down on his face, and focused on the sounds around him. The distant call of a bird, the rustle of leaves in the gentle breeze,"
booktection_03934_A.txt,Casino_Royale_-_Ian_Fleming,A,A,medium,1,member,3eb4d977e0f3ec14b55340c168a2a638,llama-3.1-8b-instant,EleutherAI/pythia-410m,0,0.2484276729559748,1.0,0.0,-179.53999761492014,0.4882753786452314,0.7501260772391134,False,"' He grinned suddenly at the touch of pretension in his remark. 'You must forgive me,' he said. 'I take a ridiculous pleasure in what I eat and drink. It comes partly from being a bachelor, but mostly from a habit of taking a lot of trouble over details. It's","very pernickety and old-maidish really, but then when I'm working I generally have to eat my meals alone and it makes them more interesting when one takes trouble.' Vesper smiled at him. 'I like it,' she said. 'I like doing everything fully, getting the most out of everything one does. I think that's the way to live.","'a quirk, I suppose, that I've developed over the years,' he continued, his eyes sparkling with amusement. 'I find that when you're alone, you have to make your own entertainment, and for me, that's often centered around the simple pleasures in life - a good meal, a fine wine,"
booktection_04954_A.txt,Little_Women_-_Louisa_May_Alcott,A,A,medium,1,member,d1a7c0b74eae562bacf105bbefc54a66,llama-3.1-8b-instant,EleutherAI/pythia-410m,0,0.27118644067796616,1.0,0.0,-186.27898808487225,0.5945566061845131,0.7501260772391134,False,"He can't get into mischief in that little nunnery over there, and Mrs. March is doing more for him than we can."" What good times they had, to be sure. Such plays and tableaux, such sleigh rides and skating frolics, such pleasant evenings in the old parlor, and now and","then such gay little parties at the great house. Meg could walk in the conservatory whenever she liked and revel in bouquets, Jo browsed over the new library voraciously, and convulsed the old gentleman with her criticisms, Amy copied pictures and enjoyed beauty to her heart's content, and Laurie played `lord of the manor' in the most delightful style.","now all these happy memories are tinged with a sense of melancholy, for the little nunnery is a school, and the dear boy is growing up, leaving behind the carefree days of childhood. But Mrs. March's kindness and guidance have been a steady presence in his life, and he is fortunate to"
booktection_12870_A.txt,Hedge_-_Jane_Delury,A,A,medium,0,non_member,19238abb16cfb4b794e25c62ab195aa4,llama-3.1-8b-instant,EleutherAI/pythia-410m,0,0.22960725075528698,1.0,0.0,-139.34224794618785,0.4321011554356544,0.7501260772391134,False,"A nomad who studies settlements. Yes, yes, Gabriel said. Thats been pointed out before. His longest romantic relationship had lasted a year. The night before, when Maud asked, hed run through one girlfriend after another: a photojournalist in Cairo, a fellow archaeologist in Peru, a college girlfriend who reemerged at","the end of his thirties for a passionate fling in Paris before she went back to her wife. Why didnt you end up with any of them? Maud asked. Gabriel laughed. No ones ever asked me that so directly. Sorry, Maud said. It seems like an obvious question. Intimacy issues, according to a therapist I saw in Ithaca after my last breakup.","a conference in Paris. He'd tried to explain to Maud that it wasn't that he was averse to commitment, but rather that his lifestyle made it difficult to maintain long-term relationships. As a nomad who studied settlements, he was constantly on the move, traveling from one place to another in search of new"
booktection_13726_A.txt,The_Last_Sinner_-_Lisa_Jackson,A,A,medium,0,non_member,e1f929b8b37234bf968f2128ef1eac9f,llama-3.1-8b-instant,EleutherAI/pythia-410m,3,0.2792792792792793,1.1092030405279729e-07,0.0,-173.10874188691378,0.5886186844571177,0.7501260772391134,False,"She saw through his well-practiced charm and knew the twinkle in his eye wasnt because he was clever, but because he thought he was pulling a fast one on her. In one interview at the prison before his release, shed listened raptly and allowed a small smile to play on","her lips, gazed into his eyes as if he were a god, and hed not been able to help himself, thinking he was so damned smart and charismatic. Because hed assumed that hed captivated her into believing his bullshit, hed even allowed her to tape the entire conversation despite his attorneys vociferous objections.","her lips, all the while thinking about the countless hours she'd spent researching his case, pouring over the transcripts and witness statements, and analyzing the inconsistencies in his story. She'd seen it all before - the smooth talk, the calculated smile, the attempt to manipulate her into letting her guard down. But she wasn't"
booktection_06254_A.txt,The_Invisible_Man_-_H._G._Wells,A,A,medium,1,member,20b45fcdd00071a2a19b01894fb64d67,llama-3.1-8b-instant,EleutherAI/pythia-410m,0,0.2248520710059172,1.0,0.0,-137.18318913097028,0.4321011554356544,0.7501260772391134,False,"And not only paper, but cotton fibre, linen fibre, wool fibre, woody fibre, and bone, Kemp, flesh, hair, nails and nerves, Kemp, in fact the whole fabric of a man except the red of his blood and the black pigment of hair, are all made up of transparent, colourless tissue.","So little suffices to make us visible one to the other. For the most part the fibres of a living creature are no more opaque than water."" ""Great Heavens!"" cried Kemp. ""Of course, of course! I was thinking only last night of the sea larvae and all jelly-fish!"" ""Now you have me! And all that I knew and had in mind a year after","These transparent, colourless tissues, which are the fundamental building blocks of the human body, are composed of tiny, thread-like structures known as cells. And just as the threads of a fabric are woven together to form a cohesive whole, so too are these cells arranged in intricate patterns to create the various tissues that make up"
