id,dataset,label,membership,run_length,p_rlb,edit_similarity,p_esb,prefix,ground_truth,target_completion
booktection_10193_A.txt,booktection,1,member,0,1.0,0.3063380281690141,6.743104863801607e-21,"She saw him coming from the outhouse with a queer loping gait, swinging his head from side to side and his jaws clenched in a funny way. This was too awful! Where was Dr. Simmons with that medicine? She was glad she was here to look after him. Folks would do such"," mean things to her Tea Cake if they saw him in such a fix. Treat Tea Cake like he was some mad dog when nobody in the world had more kindness about them. All he needed was for the doctor to come on with that medicine. He came back into the house without speaking, in fact, he did not", things to a man! She was going to tell him all about it. She was going to tell him all about it. She was going to tell him all about it. She was going to tell him all about it. She was going to tell him all about it. She was going to tell him all about it
booktection_06642_A.txt,booktection,1,member,1,0.9641465544700623,0.26538461538461533,0.0,"The blue smoke of her cigarette coiled around her face. Her lips shone with dark lipstick; they were moist and left marks like bloodstains on the filter she held between her index and ring fingers. There are people you remember and people you dream of. For me, Nuria Montfort was like a mir","age: you don't question its veracity, you simply follow it until it vanishes or until it destroys you. I followed her through to the narrow, shadowy room that contained her desk, her books, and that collection of lined-up pencils, like an accident of symmetry.","age. I had never seen her before, but I knew her voice. I had heard it on the radio. I had heard it in the news. I had heard it in the street. I had heard it in the cinema. I had heard it in the cinema. I had heard it in the cinema. I"
booktection_02070_A.txt,booktection,1,member,1,0.5159867405891418,0.2581818181818182,5.080968101795354e-41,"Colonel Stark went up to her, whispered something in her ear, and then, pushing her back into the room from whence she had come, he walked towards me again with the lamp in his hand. ""'Perhaps you will have the kindness to wait in this room for a few minutes,' said he, throwing open another"," door. It was a quiet, little, plainly furnished room, with a round table in the centre, on which several German books were scattered."," door, and leading me into a small apartment, which, though it was not large, was very comfortable. 'I have been told that you are a person of some importance in this part of the world,' said he, as he seated himself in a chair by the fire. 'I have been informed that you are"
booktection_11503_A.txt,booktection,0,non_member,0,1.0,0.2711370262390671,1.5754809844791633e-35,"She had a list of everyone from the central office who  would be there tomorrow, plus the coaching supervisors from some key regions. Next to each, she’d highlighted strengths, weaknesses, and special skills. I flipped the pages. When I met her gaze, she was quick to explain, so quick it was more like"," me fumbling for words than how Pearl normally spoke. “If you’re planning to arrange it with central leadership and marketing versus accounting and coaching, I think the numbers would be balanced, but we’d have a slight advantage even though there might be more athletes on the coaching and accounting team.” She pointed one delicate finger at"," a blur. “I’m not sure I can do this. I’m not sure I’m ready to be a coach.” “You are ready,” she said. “You’re ready to be a coach. You’re ready to be a leader. You’re ready to be a mentor. You’re ready to be a"
booktection_11457_A.txt,booktection,0,non_member,0,1.0,0.2925170068027211,1.9544092097352743e-26,"It was no use. He was brutally shoved down. They held him in place, making him kneel next to the porcelain bowl, and he bowed his head, whimpering. What are they doing? Tristn asked softly. She knew, of course. She remembered what Jos had said about the runes, the"," chickens sacrificed, the natural next step after that: the blood of a man. Dont look now, she said, like she did when they went to the movies and she warned Tristn about certain scenes.", ones that had been carved into the bowl. She had seen them herself. She had seen the runes that had been carved into the bowl. She had seen the runes that had been carved into the bowl. She had seen the runes that had been carved into the bowl. She had seen the runes that had been carved into
booktection_02116_A.txt,booktection,1,member,1,0.9839545488357544,0.2596153846153846,2.6519122779761036e-37,"""Well, what of that? Suppose you find a brass pot with a hundred dollars in it, all rusty and gray, or rotten chest full of di'monds. How's that?"" Huck's eyes glowed. ""That's bully. Plenty bully enough for me. Just you gimme the hundred dollars and I don","'t want no di'monds."" ""All right. But I bet you I ain't going to throw off on di'monds.","'t care what you do with the di'monds. I'll take 'em all, and I'll be glad to have 'em. I don't want no di'monds, but I do want that hundred dollars. I'll take it, and I'll be glad to have it. I don't want no"
booktection_00794_A.txt,booktection,1,member,1,0.014678909443318844,0.29323308270676696,4.8967273112026475e-20,"“Oh, probably you found yourself fucking too many guys, not knowing how to say no, and even liking it some of the time, and then you felt guilty for having fun. We’re programmed for suffering, not joy. The masochism is built in at a very early age. You’re supposed to work and"," suffer—and the trouble is: you believe it. Well, it’s bullshit. It took me thirty-six years to realize what a load of bullshit it is and if there’s one thing I want to do for you it’s teach you the same.”"," suffer and be a good person. You’re supposed to be a good person, and you’re supposed to be a good person, and you’re supposed to be a good person. You’re supposed to be a good person, and you’re supposed to be a good person, and you’re supposed to be a good person"
booktection_04885_A.txt,booktection,1,member,2,0.5927705764770508,0.2953020134228188,2.756551179796916e-31,"Growing up with an exceptional intellect, Sienna had spent her youth feeling like a stranger in a strange land … an alien trapped on a lonely world. She tried to make friends, but her peers immersed themselves in frivolities that held no interest to her. She tried to respect her elders, but most adults seemed like nothing"," more than aging children, lacking even the most basic understanding of the world around them, and, most troubling, lacking any curiosity or concern about it."," more than a collection of rules and regulations. She tried to be a good daughter, but her parents’ constant criticism left her feeling like a failure. She tried to be a good sister, but her siblings’ constant bickering left her feeling like a burden. She tried to be a good friend, but her friends"
booktection_11999_A.txt,booktection,0,non_member,0,1.0,0.27797833935018046,4.471843112696661e-06,"Well, coulda, woulda, shoulda, I guess. I cant rewind. I cant go back. And Im getting married, for heavens sake. I lifted my soda. Well then, cheers to that. I looked out to where the moon shone silver and bold on the water, the stars electric."," As if reading my mind, Mary Stuart said, Id forgotten there were even stars like this. She was always the one stepping in and changing an awkward subject."," I looked out to where the moon shone silver and bold on the water, the stars electric. I looked out to where the moon shone silver and bold on the water, the stars electric. I looked out to where the moon shone silver and bold on the water, the stars electric. I looked out to"
booktection_04948_A.txt,booktection,1,member,0,1.0,0.2145593869731801,5.726154598109747e-31,"Beth trotted to and fro between parlor kitchen, quiet and busy, while Amy gave directions to everyone, as she sat with her hands folded. As they gathered about the table, Mrs. March said, with a particularly happy face, ""I've got a treat for you after supper."" A quick, bright smile"," went round like a streak of sunshine. Beth clapped her hands, regardless of the biscuit she held, and Jo tossed up her napkin, crying, ""A letter! A letter! Three cheers for Father!"" ""Yes, a nice long letter. He is well, and thinks he shall get through the cold"," lighted Amy's face. ""What is it?"" she asked. ""I don't know,"" said Mrs. March. ""I've got a surprise for you, but I don't know what it is yet. I'll tell you when you come in."" ""Oh, I'm so glad!"" cried Amy."
booktection_15009_A.txt,booktection,0,non_member,0,1.0,0.2837370242214533,2.1680588217825876e-34,"Playing house with the hot handyman?”   “We’re not playing house and he’s not a handyman. He owns this place.”   “Oh, really. Since when?”   “Since he bought it from Ginger and Greg. He buys and renovates homes.”   “And he’s just letting you stay"," here. With the dogs. How convenient.”   She could only imagine what her sister was thinking. The issue was—did she care?   Probably, since whatever was rolling around in Nat’s head would soon be reported to their mother. And the last thing Hazel wanted was for Mom to show up here, so she", in it?”   “I’m not staying. I’m just visiting. I’m here to help him with the renovations.”   “You’re not going to be staying?”   “No. I’m not. I’m just here to help him.”   “You’re not going to be staying?”   “No
booktection_11071_A.txt,booktection,0,non_member,2,0.21252088248729706,0.3076923076923077,0.0,Without even looking hard she spotted a stack of unframed canvases and realized they were the oil portraits her mom had painted of the entire family that everyone had deemed too hideous to hang inside the house. Marks was the only one that didnt make him look like a prematurely aged gnome baring its teeth and snar,"ling. Louise looked behind the portraits and saw another white bag of her moms needlepoint throw pillows and five cardboard boxes labeled Christmas, which she knew was only one stockpile of handmade ornaments.",ling. But he had been the only one to ever look at them with any interest. He had been the only one to ever look at them at all. She had been the only one to ever care. Her mom had been the only one to ever hang them. And the only one to ever notice them. They
booktection_12053_A.txt,booktection,0,non_member,0,1.0,0.29268292682926833,1.3697623024595204e-28,My mother was right about many things—God knows I wish I could tell her that—but she was also the architect of her own misery. I’m not afraid of Paris because of her. I know that I don’t have to be like her. I have started something here in Havana and I know in my bones that," it isn’t finished. I think that perhaps Paris was intended to be the home of my childhood, but not the home to whatever it is that I am becoming.", I am going to be a writer. I know that I am going to be a writer because I have seen it in my mother’s eyes. I have seen it in her eyes when she was a child and I have seen it in her eyes when she was a woman. I have seen it in her eyes when she
booktection_13251_A.txt,booktection,0,non_member,0,1.0,0.21011673151750976,6.672796287263282e-26,"Her eyelash extensions mean if I look close enough, theyre either resting on her cheeks or reaching for her eyebrows. I love Shu very much. Nias bought more food and lots of salad and fruit. We sit in the living room and eat on the floor. Shu kisses her teeth. I never liked"," him, you know. You met? Nia asks. No, but I looked him up on Facebook and he was still active on it, so that was a red flag, Shu explains. Facebook is now solely for stalking purposes, distant foreign relatives excused. Hes not even good-looking, she adds,", her teeth. I never liked her hair. I never liked her eyes. I never liked her nose. I never liked her lips. I never liked her ears. I never liked her neck. I never liked her hands. I never liked her feet. I never liked her body. I never liked her. I never
booktection_10454_A.txt,booktection,1,member,0,1.0,0.25187969924812026,4.3259385237026265e-32,"Still it became in a manner necessary. Twice or thrice Hindley's manifestation of scorn, while his father was near, roused the old man to a fury. He seized his stick to strike him, and shook with rage that he could not do it. At last our curate (we had a curate"," then, who made the living answer by teaching the little Lintons and Earnshaws and farming his bit of land himself) advised that the young man should be sent to college; and Mr. Earnshaw agreed, though with a heavy spirit, for he said, ""Hindley was nought, and would"," at that time) said, ""Hindley, I will not have you to be so insolent. I will not have you to be so rude to me. I will not have you to be so insolent to my father. I will not have you to be so rude to my father. I will not"
booktection_00154_A.txt,booktection,1,member,0,1.0,0.29083665338645415,0.0,"But there warn't no Spaniards and A-rabs, and there warn't no camels nor no elephants. It warn't anything but a Sunday-school picnic, and only a primer-class at that. We busted it up, and chased the children up the hollow; but we never got anything but some doughnuts and"," jam, though Ben Rogers got a rag doll, and Jo Harper got a hymn-book and a tract; and then the teacher charged in, and made us drop everything and cut."," a few apples. We was all wet and cold and hungry, and we was all tired of the game. We was all ready to quit, and we was all ready to go home. But the children was all in a great hurry to get home, and they was all crying and whining and fussing, and"
booktection_10868_A.txt,booktection,0,non_member,1,0.650223433971405,0.17529880478087645,7.314714535953809e-21,"No way, she says, are your last few minutes in Knotts Harbor going to be with a stranger. Actually, I say, my last few minutes in Knotts Harbor will be spent with Ray. All the more reason to give you a ride. These could be the last minutes of your life, period, Sab",rina says. Cleo spits a mouthful of tea into her mug. Sabrina.,"rina. I'm not going to let you spend them with a stranger. Sabrina, I'm not going to let you spend them with a stranger. I'm not going to let you spend them with a stranger. I'm not going to let you spend them with a stranger. I'm not going to let you"
booktection_01229_A.txt,booktection,1,member,1,0.10154455155134201,0.1724137931034483,1.526260656179447e-39,"Harry tore from the dining room before anyone could stop him, heading for the cupboard under the stairs. The cupboard door burst magically open as he reached it. In seconds, he had heaved his trunk to the front door. He sprinted upstairs and threw himself under the bed, wrenching up the loose floorboard,", and grabbed the pillowcase full of his books and birthday presents., and then heaved himself out. He was in the attic. He had to get out of the attic. He had to get out of the house. He had to get out of the town. He had to get out of the state. He had to get out of the country. He had to get out of
booktection_04503_A.txt,booktection,1,member,0,1.0,0.23913043478260865,7.006492321624085e-45,"“Just Muggle-baiting,” sighed Mr. Weasley. “Sell them a key that keeps shrinking to nothing so they can never find it when they need it. . . . Of course, it’s very hard to convict anyone because no Muggle would admit their key keeps shrinking — they’ll"," insist they just keep losing it. Bless them, they’ll go to any lengths to ignore magic, even if it’s staring them in the face. . . . But the things our lot have taken to enchanting, you wouldn’t believe —”"," say it’s just a key, and they’d never admit to keeping a key that keeps shrinking.” . . . “I’m not sure I understand,” said Harry. “If you’re trying to get rid of the Muggles, why do you want to keep them from finding the key?” “"
booktection_00606_A.txt,booktection,1,member,0,1.0,0.2565055762081785,1.639294995505744e-38,"""Do it!"" someone shrieked. Murmurs and whispers arose behind the shriek. Paul waited for silence. It came slowly amidst scattered shufflings and coughs. When it was quiet in the cavern, Paul lifted his chin, spoke in a voice that carried to the farthest corners. ""You are"," tired of waiting,"" Paul said. Again, he waited while the cries of response died out. Indeed, they are tired of waiting, Paul thought."," all free men,"" he said. ""You are free to go. You are all that remain of your families. You are all that remain of your friends. You are all that remain of your country. You are all that remain of your faith. You are all that remain of your God. You are all that remain"
booktection_06444_A.txt,booktection,1,member,0,1.0,0.2467105263157895,0.0,"Philip looked around. In the middle of the clearing was a long building like a great hall. Near it was a small round building with smoke rising from a hole in its roof. That would be the kitchen. He decided to see what was for supper. In strict monasteries only one meal was served each day,"," dinner at noon; but this was evidently not a strict establishment, and there would be a light supper after vespers, some bread with cheese or salt fish, or perhaps a bowl of barley broth made with herbs. However, as he approached the kitchen he smelled the unmistakable, mouth-watering aroma of roasting"," at about noon. The monks ate sitting on the floor around the table. They used large flat dishes and their own bowls. The food was simple. They had porridge, bread, cheese, and vegetables. The monks were not allowed to eat meat. They could not even lick their fingers after they had eaten. L"
booktection_10176_A.txt,booktection,1,member,2,0.020828336477279663,0.27118644067796616,7.627996216521428e-40,"I had sat down with a piece of work--for I was something or other that could sit-- on the old stone bench which overlooked the pond; and in this position I began to take in with certitude, and yet without direct vision, the presence, at a distance, of a third person. The old trees",", the thick shrubbery, made a great and pleasant shade, but it was all suffused with the brightness of the hot, still hour. There was no ambiguity in anything; none whatever, at least, in the conviction I from one moment to another found myself forming as to what I should see straight before me",", the old stone, the old pond, the old bench, were all there, and yet there was something else, something which I could not see, but which I could feel. I felt it as a presence, and yet I could not see it. I felt it as a presence, and yet I could not"
booktection_02334_A.txt,booktection,1,member,3,0.12013502418994904,0.2867924528301887,1.0243640468797059e-35,"“I am not saying these things in blame of you, dear Prince,” answered the Doctor. “You may well ask why I say them at all. But I have two reasons. Firstly, because my old heart has carried these secret memories so long that it aches with them and would burst if I did not whisper them"," to you. But secondly, for this: that when you become King you may help us, for I know that you also, Telmarine though you are, love the Old Things.”"," to you. Secondly, because I have a secret to tell you, and I know that you will not be able to keep it from me. I have been in love with you for many years, and I have loved you so much that I have forgotten all else. I have loved you so much that I have forgotten"
