id,dataset,label,membership,run_length,p_rlb,edit_similarity,p_esb,prefix,ground_truth,target_completion
WikiMIA_WikiMIA_length128_00012.txt,wikimia_length128,1,member,0,1.0,0.2672955974842768,1.1357519648622325e-18,"The 13N was a Cacerolazo against President Cristina Fernández de Kirchner that took place in Argentina on November 13, 2014. It was organized by social networks. The people in the demonstration protested against the high crime rate, the high inflation and the corruption scandals. The"," people met in the streets Santa Fe and Callao, and then marched to the Plaza de Mayo, which gathered the highest number of demonstrators. There was a strong security network at the Plaza de Mayo and the Congressional Plaza. The demonstration a lower number of demonstrators than previous ones such as the 8N and the 1", 13N was the largest protest in Argentina since the 2001 crisis. The 13N was the largest protest in Argentina since the 2001 crisis. The 13N was the largest protest in Argentina since the 2001 crisis. The 13N
WikiMIA_WikiMIA_length128_00013.txt,wikimia_length128,1,member,3,0.03397830203175545,0.28400000000000003,1.5594770349778024e-40,"The 2014 Paris Municipal elections took place on 23 and 30 March 2014, at the same time as other French municipal elections. Anne Hidalgo of the Socialist Party was elected mayor of Paris, becoming the first woman to hold that position. She had been the city",'s deputy mayor. Hidalgo won with around 55% of the vote in the second round. Her principal opponent was Nathalie Kosciusko-Morizet of the UMP who had finished ahead of Hidalgo in first round of voting on 23 March. Opinion polls had already predicted,"'s deputy mayor since 2001. The Socialist Party won 20 of the 20 arrondissements, and the Union for a Popular Movement won the remaining 10. The Union for a Popular Movement won 11 of the 12 departments, and the Union for a Popular"
WikiMIA_WikiMIA_length128_00014.txt,wikimia_length128,0,non_member,4,0.009937425144016743,0.3111111111111111,1.983131936008756e-37,A concert and rally took place on 22 February 2023 at Luzhniki Stadium in Moscow. TASS reported that the rally commemorated Defender of the Fatherland Day. Ukrainska Pravda stated that the date was selected in reference to the starting date of the 2022," Russian invasion of Ukraine, 24 February 2022.RBC reported that President Vladimir Putin was expected to make an appearance, and RIA Novosti reported that a parliamentary source stated that Putin would speak at the rally. Ukrainska Pravda added that historical exhibits and Russian military equipment would also be"," Russian invasion of Ukraine. The rally was attended by the Ukrainian President Volodymyr Zelenskyy, the Prime Minister Oleksiy Yatsenyuk, the Minister of Defense Oleksii Reznikov, the Minister of Foreign Affairs Dmytro Kuleba, the Minister of Energy and Natural"
WikiMIA_WikiMIA_length128_00015.txt,wikimia_length128,0,non_member,2,0.04704670608043671,0.31470588235294117,1.1204183078889362e-35,"On January 19, 2023, the United States hit its debt ceiling, beginning an ongoing debt-ceiling crisis. In response, Janet Yellen, the secretary of the treasury, began enacting temporary ""extraordinary measures"". The crisis is part of a political debate within Congress about federal government spending"," and the national debt that the U.S. government accrues.In the United States, the debt ceiling is a limit on how much national debt the Treasury Department may incur, defined by Congress. Although the debt ceiling does not authorize new spending, it grants the Treasury greater power over financial endeavors Congress may choose to take. In"," and the debt ceiling. The United States has not raised its debt ceiling since 2011, and the United States has not defaulted on its debt since 1979. The United States has a debt ceiling of $31.4 trillion, and the debt held by the public is $28"
WikiMIA_WikiMIA_length128_00016.txt,wikimia_length128,1,member,1,0.15850995481014252,0.28196721311475414,4.064986198128168e-34,"The 2014 Gaza War, also known as Operation Protective Edge (Hebrew: מִבְצָע צוּק אֵיתָן, romanized: Miv'tza Tzuk Eitan, lit. 'Operation Strong Cliff'), was a"," military operation launched by Israel on 8 July 2014 in the Gaza Strip, a Palestinian territory that has been governed by Hamas since 2007. Following the kidnapping and murder of three Israeli teenagers in the West Bank by Hamas-affiliated Palestinian militants, the Israel Defense Forces (IDF) initiated"," military conflict between Israel and Hamas, a Palestinian Islamist group. The war began on 27 July 2014, when Hamas fired a barrage of rockets into Israel, and ended on 18 August 2014, when Israel launched a military offensive against Hamas targets in the Gaza Strip. The"
WikiMIA_WikiMIA_length128_00017.txt,wikimia_length128,1,member,0,1.0,0.26751592356687903,5.605193857299268e-45,"On the morning of 18 November 2014, two Palestinian men from Jerusalem entered Kehilat Bnei Torah synagogue, in the Har Nof neighborhood of Jerusalem, and attacked the praying congregants with axes, knives, and a gun. They killed four dual-nationality worshippers, and"," critically wounded a responding Druze Israeli police officer, who later died of his wounds. They also injured seven male worshippers, one of whom never woke up from a coma and died 11 months later. The two attackers were then shot dead by the police. Several initial reports claimed that the Popular Front for the"," injured 11 others. The attackers were killed by police. The attack was the deadliest in the history of the city of Jerusalem, and the deadliest in the history of the Jewish community in Jerusalem. The attackers were identified as 22-year-old Mohammed Abu Khdeir and 23-year-old Mohammed Abu Kh"
WikiMIA_WikiMIA_length128_00018.txt,wikimia_length128,1,member,3,0.24336981773376465,0.2646048109965635,1.5631775787065312e-29,"Marius (6 February 2012 – 9 February 2014) was a male giraffe living at Copenhagen Zoo. Though healthy, he was genetically unsuitable for future captive breeding, as his genes were over-represented in the captive population, so the zoo authorities decided to euthan","ize him. Despite several offers to adopt Marius and an online petition to save him, he was killed on 9 February 2014. His body was then dissected and necropsied in a public educational class and then fed to the zoo's lions. The event received worldwide media coverage and generated responses","ize him. The decision was made after a vote by the zoo's board of directors, and was approved by the zoo's director, who was also the zoo's veterinarian. The decision was made after a vote by the zoo's board of directors, and was approved by the zoo's director, who was also the zoo"
WikiMIA_WikiMIA_length128_00019.txt,wikimia_length128,1,member,2,0.6025922894477844,0.2640449438202247,0.0,A photograph of then-Labour Party leader Ed Miliband eating a bacon sandwich became a source of sustained commentary and the subject of an internet meme in 2014 and 2015. Taken for the London Evening Standard newspaper while Miliband was campaigning for local elections in May 2014,", the image became well known following the popular perception of it as making Miliband appear awkward, error-prone and incapable of performing simple tasks. The image sparked several internet memes, both supportive and mocking, and fuelled a debate about the lengths to which politicians attempt to control their public image, as well as drawing criticism",", the photograph was widely circulated on social media and in the press. The image was taken in a restaurant in the City of London, and was captioned ""Ed Miliband, the Labour leader, eats a bacon sandwich in a restaurant in the City of London. The Labour leader is a bacon sandwich away from being a"
WikiMIA_WikiMIA_length128_00020.txt,wikimia_length128,0,non_member,2,0.15371070802211761,0.26688102893890675,1.4620373616585044e-27,"The removal of Indonesia as FIFA U-20 World Cup 2023 hosts was a political controversy that occurred in March 2023, when FIFA, the world governing body of association football, decided to strip Indonesia of its hosting rights for the 2023 FIFA U-20 World"," Cup, a youth football tournament that was scheduled to take place in May 2023. The decision was made due to the ""current circumstances"" that arose from Indonesia's opposition to Israel's participation in the tournament, citing Indonesia's pro-Palestine stance and lack of diplomatic ties with Israel. FIFA also"," Cup, which was to be held in Indonesia in 2023. Indonesia was the first Asian country to be stripped of its hosting rights for the FIFA U-20 World Cup, and the first Asian country to be stripped of hosting rights for any FIFA World Cup since 1994. The decision"
WikiMIA_WikiMIA_length128_00021.txt,wikimia_length128,0,non_member,7,0.3205832540988922,0.3472222222222222,1.2023397829928074e-29,The 2023 Chinese military exercises around Taiwan (simplified Chinese: 2023年环台军事演练; traditional Chinese: 2023年環台軍事演練) are a series of ongoing military exercises by the People's Liberation Army (PLA) of the People's," Republic of China (PRC) encircling Taiwan (the Republic of China, ROC). On 8 April 2023, the PLA announced the start of ""combat readiness patrols"" and dispatched dozens of fighter jets and several warships toward Taiwan. The exercises occurred in response to Taiwanese president Tsai Ing"," Republic of China (PRC) in the Taiwan Strait. The exercises began on 15 March 2023 and are scheduled to end on 15 April 2023. The exercises are part of the PLA's annual military exercises around Taiwan, which are held in the spring and autumn.

"
WikiMIA_WikiMIA_length128_00022.txt,wikimia_length128,0,non_member,1,0.19754664599895477,0.2935153583617748,1.2782183042151517e-32,"In 2022, heavy tensions broke out between the Democratic Republic of the Congo and Rwanda, which have led to several alleged attacks by Congolese and Rwandan forces on each other's territory. Rwandan forces have been caught crossing into the DRC multiple times, usually fighting alongside Congolese rebels."," The crisis is related to an ongoing offensive beginning in March 2022 by the March 23 Movement (M23), which the Congo and the United Nations accuse Rwanda of not only supporting but actively fighting for. Rwanda and M23 have also accused the DRC of working together with the Democratic Forces", The DRC has also been accused of attacking Rwandan forces in the Kivu provinces. The DRC has also been accused of supporting the Rwandan Patriotic Front (RPF) in the Rwandan civil war. The DRC has also been accused of supporting the Rwandan Patriotic Front (RPF)
WikiMIA_WikiMIA_length128_00023.txt,wikimia_length128,1,member,1,0.9805984497070312,0.25831202046035806,2.26050821849813e-23,The FATCA agreement is an international agreement signed between Canada and the United States that allows the implementation of the Foreign Account Tax Compliance Act (an Act of the U.S. Congress) in Canada. It is one of 30 intergovernmental agreements the US has concluded with other countries to implement the FATCA.FAT,"CA requires United States persons, including individuals who live outside the United States, and financial institutions outside the United States, to report the principal amount held in their financial accounts outside of the United States to the Internal Revenue Service (IRS). According to the Canadian Broadcasting Corporation (CBC) there are about one million American citizens living in",CA is a tax compliance measure that requires US financial institutions to report information about their US account holders to the US Treasury Department. The FATCA agreement is an international agreement signed between Canada and the United States that allows the implementation of the Foreign Account Tax Compliance Act (an Act of the U.S. Congress) in Canada.
WikiMIA_WikiMIA_length128_00024.txt,wikimia_length128,0,non_member,1,0.7062548995018005,0.26315789473684215,1.1813484067289306e-30,"The floods in South Africa in February-March 2023 were caused by heavy rainfall as a result of the La Niña weather phenomenon, affecting seven provinces, including Eastern Cape, Northern Cape, Mpumalanga, KwaZulu-Natal, and North West. The floods have caused casualties and damage"," to homes, businesses, basic infrastructure, roads, bridges and affected crops and livestock. At least twelve people have died across the provinces and others are missing. In addition to that, two more fatalities have been reported in King Sabata Dalindyebo Local Municipality (Eastern Cape Province), and one person in Komani"," to infrastructure, including roads, bridges, and buildings. The government has declared a state of disaster and is providing relief to affected communities. The floods have also affected the agricultural sector, with crops and livestock being affected. The government has also imposed restrictions on water usage to prevent further damage to the environment. The floods have also"
WikiMIA_WikiMIA_length128_00025.txt,wikimia_length128,1,member,0,1.0,0.31887755102040816,1.6758859259937348e-23,"March in March refers to a series of marches which were held around Australia on 15–16 March 2014, and in Canberra, the national capital, on 17 March 2014, a parliamentary sitting day. The marches were attended by at least eighty thousand people across Australia"," and were peaceful (The Sydney Morning Herald reported 112,000). Senator Scott Ludlam tabled the statement of no confidence in the Australian government produced by the organisation in the Australian Senate. Prime Minister Tony Abbott dismissed the event claiming that it was of small size.The movement is in general opposition to the",", and were organised by the Australian Greens, the Australian Labor Party, the Australian Democrats, the Australian Christian Lobby, the Australian Christian Lobby, the Australian Christian Lobby, the Australian Christian Lobby, the Australian Christian Lobby, the Australian Christian Lobby, the Australian Christian Lobby, the Australian Christian Lobby, the Australian Christian Lobby, the"
WikiMIA_WikiMIA_length128_00026.txt,wikimia_length128,0,non_member,9,0.07582305371761322,0.3011583011583011,4.845640763929273e-37,"The 2023 Backlash is the upcoming 18th Backlash professional wrestling pay-per-view (PPV) and livestreaming event produced by WWE. It will be held for wrestlers from the promotion's Raw and SmackDown brand divisions. The event will take place on Saturday, May 6",", 2023, at the Coliseo de Puerto Rico José Miguel Agrelot in San Juan, Puerto Rico. This will be the first WWE event held in Puerto Rico since New Year's Revolution in January 2005, and the second Backlash event ever held outside the continental United States",", 2023, at the Amway Center in Orlando, Florida, and will be televised live on the WWE Network and streamed on the WWE Network and the WWE Network's YouTube channel. The event will be the first Backlash event to be held in the United States since 2019.

Based"
WikiMIA_WikiMIA_length128_00027.txt,wikimia_length128,1,member,0,1.0,0.24734982332155475,7.893934639080992e-41,"2013–2014 Atlantic winter storms in Europe were a series of winter storms affecting areas of Atlantic Europe and beyond. The French Atlantic coastal regions (chiefly Brittany), South West and Southern England, West Wales, Ireland, Spanish Atlantic coastal regions (particularly Galicia) were especially affected by a ""","conveyor belt"" series of high-precipitation storms (mostly not exceptional for their winds) and by high tides. Many storms were explosively deepened by a strong jet stream, many deepening below 950 hPa. The repeated formation of large deep lows over the Atlantic brought storm surges","bomb cyclone"" in late December 2013. The storm was the strongest to hit the UK since 1999, and the strongest to hit the UK since the 1962–63 winter. The storm caused widespread damage, with 10 deaths, and was responsible for"
WikiMIA_WikiMIA_length128_00028.txt,wikimia_length128,1,member,0,1.0,0.218562874251497,2.1910125345202645e-28,Conference of Western Balkan States was a 28 August 2014 conference of heads of states and governments of Western Balkans region initiated by German chancellor Angela Merkel. An idea for organization of conference came in light of the celebration of the 100th anniversary of the beginning of World War I., It is the first conference in this framework and organizers expressed their desire to continue it in future with Vienna and Paris mentioned as a potential next hosts after Berlin (so called Berlin Process). Günther Oettinger confirmed at conference that event will be organised annually with Vienna as a host city in 2015 and Paris," The conference was held in Berlin, Germany, and attended by the heads of states and governments of Albania, Bosnia and Herzegovina, Croatia, Kosovo, Montenegro, North Macedonia, Serbia, and Turkey. The conference was attended by the German chancellor Angela Merkel, the presidents of the European Council and the European Commission,"
WikiMIA_WikiMIA_length128_00029.txt,wikimia_length128,1,member,0,1.0,0.28888888888888886,3.521757800275427e-31,"2014 Kalbajar incident refers to the crossing of a small group of Azerbaijanis into Kalbajar district, their subsequent capture and conviction for murder and sabotage by the Republic of Artsakh. In July 2014, three ethnic Azerbaijanis crossed Nagorno-Karabakh Line of Contact in"," to Kalbajar District, then controlled by breakaway Republic of Artsakh forces. This was followed by disappearance of 17-year-old local Smbat Tsakanyan who was later found dead from gunshot wounds and who was last seen walking with the Azerbaijanis in a video used as evidence in the trial."," the direction of Kalbajar district. They were captured by the Armenian forces and were later convicted for murder and sabotage. The incident was widely condemned by the international community, including the United Nations, the Organization for Security and Cooperation in Europe, the Council of Europe, the European Union, the United States, and the European"
WikiMIA_WikiMIA_length128_00030.txt,wikimia_length128,0,non_member,0,1.0,0.27190332326283984,7.877019618306491e-30,"An ongoing refugee crisis began in Africa in mid-April 2023 after the outbreak of the 2023 Sudan conflict. By 1 May 2023, an estimated 73,000 to 100,000 people [1] have fled the"," country, while over 5 million people have been displaced within the country. These included diplomats and citizens and foreign nationals from countries including Somalia, Eritrea, Brazil, the United States, the United Kingdom, Kenya and Uganda. Thousands more were reported to have been displaced, mainly residents of Khartoum. On"," conflict in Sudan, with the majority of the refugees fleeing to Ethiopia. The conflict has also resulted in the deaths of 100,000 people [2] and the displacement of 2.5 million people [3]. The conflict has also resulted in the deaths of 100,00"
WikiMIA_WikiMIA_length128_00031.txt,wikimia_length128,0,non_member,1,0.9881818890571594,0.32799999999999996,7.532960569407252e-28,"The 35th Lo Nuestro Awards were held at the Dade Arena in Miami on February 23, 2023, to recognize the most popular Spanish-language music of 2022. The ceremony will be broadcast on Univisión and will be hosted by television presenters Alej","andra Espinoza and Adrián Uribe and singers Sebastián Yatra and Paulina Rubio.The nominees were announced on January 23, 2023, with Colombian singer Sebastián Yatra leading with ten nominations, followed by Bad Bunny, Becky G, Camilo and Grupo Firme,","andra Guzmán and Carlos Rivera. The nominees were announced on January 28, 2023, by the president of the Lo Nuestro Awards, Carlos Rivera.
The nominees for the 35th Lo Nuestro Awards were announced on January 28, 2023"
WikiMIA_WikiMIA_length128_00032.txt,wikimia_length128,1,member,2,0.132186159491539,0.23983739837398377,4.732704261382356e-30,"Art Buff is a graffiti artwork by Banksy which was created in Folkestone in 2014, Banksy announcing it as ""part of the Folkestone triennial. Kind of"". The work depicts a woman wearing headphones and staring at a plinth, upon which rests a patch of painted-out graffiti",". The name of the piece is a play on words, ""buff"" being a slang term for the painting over of graffiti.Reported on 13 October 2014, Art Buff was vandalized with the spray painting of a penis sitting on top of the plinth.During early November 20",". The artwork was created in the same year as the ""Banksy in the Park"" mural in the same town. The artwork was created in the same year as the ""Banksy in the Park"" mural in the same town. The artwork was created in the same year as the ""Banksy in"
WikiMIA_WikiMIA_length128_00033.txt,wikimia_length128,0,non_member,0,1.0,0.25,2.200090806960431e-21,"The 6th Hollywood Critics Association Film Awards, presented by the Hollywood Critics Association, took place on the evening of February 24, 2023 at the Beverly Wilshire Hotel, Beverly Hills, while the winners of the 1st Hollywood Critics Association Creative Arts Awards were announced earlier in the day on"," social media platforms. The nominations for both events were announced on the HCA official YouTube channel and app on December 8 and December 15, 2022, respectively; Jalyn Hall, Jude Hill, and Madeleine McGraw announced the December 15 nominations. Comedian Tig Notaro hosted"," February 23, 2023. The ceremony was hosted by comedian and actor Chris Rock. The nominees were announced on January 28, 2023.
The nominees for the 6th Hollywood Critics Association Film Awards were announced on January 28, 2023."
WikiMIA_WikiMIA_length128_00034.txt,wikimia_length128,1,member,3,0.07542050629854202,0.27794561933534745,6.657457853778091e-28,"The war on terror, officially the Global War on Terrorism (GWOT), is a global counterterrorism military campaign initiated by the United States following the September 11 attacks and is also the most recent global conflict spanning multiple wars. The main targets of the campaign were militant Islamist and Salafi jihadist armed organisations such as Al","-Qaeda, the Islamic State, and their international affiliates, which were waging military insurgencies to overthrow governments of various Muslim-majority countries. Other major targets included the Ba'athist regime in Iraq, which was toppled during an invasion in 2003, and various militant factions that fought during the ensuing","-Qaeda, the Taliban, and the Islamic State of Iraq and the Levant (ISIL). The campaign has been ongoing since 2001, and has been described as a ""war on terrorism"" and a ""war on extremism"". The campaign has been described as a ""war on terror"" and a """
WikiMIA_WikiMIA_length128_00035.txt,wikimia_length128,1,member,0,1.0,0.23188405797101452,1.1126309806739048e-42,"Hamas, the governing authority in the Gaza Strip, has constructed a sophisticated network of military tunnels since it seized control of the Strip in 2007. The tunnel system branches beneath many Gazan towns and cities, such as Khan Yunis, Jabalia and the Shati refugee camp. The internal tunnels,"," running some dozens of kilometres within the Gaza Strip, have several functions. Hamas uses the tunnels to hide its arsenal of rocketry underground, to facilitate communication, to permit munition stocks to be hidden, and to conceal militants, making detection from the air difficult. Hamas leader Khalid Meshal said in an interview with Vanity"," which are used for military purposes, are connected to the external tunnels, which are used for smuggling weapons, drugs and people. The tunnels are also used to smuggle electricity and water into Gaza. The tunnels are also used to smuggle weapons into Israel, and to smuggle weapons and people out of Gaza. The tunnels"
WikiMIA_WikiMIA_length128_00036.txt,wikimia_length128,0,non_member,0,1.0,0.3590909090909091,1.3389406826623627e-41,"The 2023 Rey de Reyes (Spanish for ""2023 King of Kings"") was a professional wrestling tournament and supercard event produced by the Mexican Lucha Libre AAA Worldwide (AAA) promotion. The event was held on February 5, 2023, at Poliforum Zam","na in Merida, Yucatan, Mexico. The 2023 event was the 26th Rey de Reyes show and tournament. In the main event match, Sam Adonis defeated Bandido, Pagano, and Hijo del Vikingo to become the 2023 Rey de","ora in Zamora, Michoacán, Mexico. The event was headlined by the AAA World Heavyweight Champion, ""El Santo"" (Ricardo ""El Santo"" Martínez), who defended his title against ""El Hijo del Diablo"" (Ricardo ""El Hijo del Diablo"""
WikiMIA_WikiMIA_length128_00037.txt,wikimia_length128,0,non_member,0,1.0,0.2717086834733894,1.4104032609669211e-38,"Marchetti's constant is the average time spent by a person for commuting each day. Its value is approximately one hour, or half an hour for a one-way trip. It is named after Italian physicist Cesare Marchetti, though Marchetti himself attributed the ""one hour"" finding to transportation analyst and engineer Yacov"," Zahavi.Marchetti posits that although forms of urban planning and transport may change, and although some live in villages and others in cities, people gradually adjust their lives to their conditions (including location of their homes relative to their workplace) such that the average travel time stays approximately constant. Ever since Neolithic times,"," Leavitt. The value of Marchetti's constant is not constant, but varies with the type of transportation, the distance, and the time of day. For example, a person commuting by car may spend 1.5 hours on the road, while a person walking may spend 2.5 hours on the"
