id,dataset,label,membership,run_length,p_rlb,edit_similarity,p_esb,prefix,ground_truth,target_completion
WikiMIA_WikiMIA_length256_00010.txt,wikimia_length256,1,member,1,0.9906525611877441,0.27884615384615385,0.0,"Hamas, the governing authority in the Gaza Strip, has constructed a sophisticated network of military tunnels since it seized control of the Strip in 2007. The tunnel system branches beneath many Gazan towns and cities, such as Khan Yunis, Jabalia and the Shati refugee camp. The internal tunnels, running some dozens of kilometres within the Gaza Strip, have several functions. Hamas uses the tunnels to hide its arsenal of rocketry underground, to facilitate communication, to permit munition stocks to be hidden, and to conceal militants, making detection from the air difficult. Hamas leader Khalid Meshal said in an interview with Vanity"," Fair that the tunnel system is a defensive structure, designed to place obstacles against Israel's powerful military arsenal and engage in counter-strikes behind the lines of the IDF. He admitted that the tunnels are used for infiltration of Israel, but said that offensive operations have never caused the death of civilians in Israel, and denied allegations of planned mass attacks on Israeli civilians.The cross-border tunnels were used in the capture of Gilad Shalit in 2006, and multiple times during the 2014 conflict. Destroying the tunnels was a primary objective of Israeli forces in the 2014 Israel–Gaza conflict."," Fair in 2011 that the tunnels were built to protect the Gaza Strip from Israel. The tunnels are also used to smuggle in goods, such as food, medicine, and fuel, which are not allowed into Gaza by Israel. The tunnels are also used to smuggle in militants, weapons, and explosives. The tunnels are also used to smuggle in militants, weapons, and explosives. The tunnels are also used to smuggle in militants, weapons, and explosives. The tunnels are also used to smuggle in militants, weapons, and explosives. The tunnels are also used to smuggle in militants, weapons, and explosives"
WikiMIA_WikiMIA_length256_00011.txt,wikimia_length256,0,non_member,0,1.0,0.22590837282780407,5.948174447929216e-31,"Marchetti's constant is the average time spent by a person for commuting each day. Its value is approximately one hour, or half an hour for a one-way trip. It is named after Italian physicist Cesare Marchetti, though Marchetti himself attributed the ""one hour"" finding to transportation analyst and engineer Yacov Zahavi.Marchetti posits that although forms of urban planning and transport may change, and although some live in villages and others in cities, people gradually adjust their lives to their conditions (including location of their homes relative to their workplace) such that the average travel time stays approximately constant. Ever since Neolithic times,"," people have kept the average time spent per day for travel the same, even though the distance may increase due to the advancements in the means of transportation. In his 1934 book Technics and Civilization, Lewis Mumford attributes this observation to Bertrand Russell: Mr. Bertrand Russell has noted that each improvement in locomotion has increased the area over which people are compelled to move: so that a person who would have had to spend half an hour to walk to work a century ago must still spend half an hour to reach his destination, because the contrivance that would have enabled him to save time had he remained in his"," the average time spent on travel has been about one hour per day. This is the time that Marchetti's constant represents. The constant is also known as the ""Zahavi constant"" or ""Zahavi's constant""."
WikiMIA_WikiMIA_length256_00012.txt,wikimia_length256,1,member,3,0.1018998920917511,0.2649572649572649,0.0,"Organizations from around the world responded to the West African Ebola virus epidemic. In July 2014, the World Health Organization (WHO) convened an emergency meeting with health ministers from eleven countries and announced collaboration on a strategy to co-ordinate technical support to combat the epidemic. In August, they declared the outbreak an international public health emergency and published a roadmap to guide and coordinate the international response to the outbreak, aiming to stop ongoing Ebola transmission worldwide within 6–9 months. In September, the United Nations Security Council declared the Ebola virus outbreak in the West Africa subregion a ""threat to international peace and security"" and unanimously"," adopted a resolution urging UN member states to provide more resources to fight the outbreak; the WHO stated that the cost for combating the epidemic will be a minimum of $1 billion.The Economic Community of West African States (ECOWAS) and the World Bank Group have pledged aid money and the World Food Programme announced plans to mobilize food assistance for an estimated 1 million people living in restricted access areas. Several Non-Governmental Organizations have provided assistance in the efforts to control the spread of the disease. Up until the end of September, the humanitarian aid organisation Médecins Sans Frontières (Doctors Without Borders) is the leading organization responding to"," adopted a resolution calling for the international community to help the affected countries. The United States, the United Kingdom, France, and other countries sent military personnel to help with logistics, transportation, and other support. The United States also sent medical personnel and supplies. The United States also sent 2,000 troops to Liberia to help build treatment centers and provide other support. The United States also sent 1,000 troops to Sierra Leone to help build treatment centers and provide other support. The United States also sent 500 troops to Guinea to help build treatment centers and provide other support. The United States also sent "
WikiMIA_WikiMIA_length256_00013.txt,wikimia_length256,1,member,10,1.721334228932392e-05,0.3344155844155844,1.8111787736071396e-32,"Japanese whaling, in terms of active hunting of whales, is estimated by the Japan Whaling Association to have begun around the 12th century. However, Japanese whaling on an industrial scale began around the 1890s when Japan started to participate in the modern whaling industry, at that time an industry in which many countries participated. Japan resumed commercial whaling in July 2019, and since then whaling activities have been confined to its territorial waters and exclusive economic zone.During the 20th century, Japan was heavily involved in commercial whaling. This continued until the International Whaling Commission"," (IWC) moratorium on commercial whaling went into effect in 1986. Japan continued to hunt whales using the scientific research provision in the agreement and Japanese whaling was conducted by the Institute of Cetacean Research. This was allowed under IWC rules, although most IWC members opposed it. However, in March 2014, the UN's International Court of Justice ruled that the Japanese whaling program called ""JARPA II,"" in the Southern Ocean including inside the Australian Whale Sanctuary, was not in accordance with the International Convention for the Regulation of Whaling, and was not for scientific purposes"," (IWC) moratorium on commercial whaling took effect in 1986. Japan resumed commercial whaling in 2019, but only in its territorial waters and exclusive economic zone. Japan has been a member of the IWC since 1951. Japan has been a member of the IWC since 1951. Japan has been a member of the IWC since 1951. Japan has been a member of the IWC since 1951. Japan has been a member of the IWC since 1951. Japan has been a member of"
WikiMIA_WikiMIA_length256_00014.txt,wikimia_length256,1,member,4,0.12826117873191833,0.2892156862745098,2.1611957255659605e-35,"Presidential elections were held in Egypt between 26 and 28 May 2014. There were only two candidates, former Egyptian defence minister Abdel Fattah el-Sisi and Egyptian Popular Current candidate Hamdeen Sabahi. El-Sisi won the election in a landslide victory, having received 97% of votes. Before announcing his candidacy in the election, el-Sisi, who as Defence Minister also served as Commander-in-Chief of the Egyptian Armed Forces, was responsible for officially announcing the removal of president Mohamed Morsi from office in the aftermath of the June 2013 Egyptian protests. After M","orsi's removal, Sisi installed a temporary interim government, but remained Egypt's Minister of Defence and assumed the role of the country's First Deputy Prime Minister. On 26 March 2014, he officially retired from the military, and announced that he would run as a candidate in the 2014 presidential election. The election, held between 26 and 28 May and which included only one opponent, was boycotted by some political parties, as well as many Islamists, including the Muslim Brotherhood's Freedom & Justice Party, the Brotherhood itself having been previously declared a terrorist organization in December 2","orsi's removal, el-Sisi was appointed as the new acting president of Egypt. He was later elected as the new president of Egypt in the 2014 Egyptian presidential election.

Based on that paragraph can we conclude that this sentence is true?
The 2014 Egyptian presidential election was the first time that the Egyptian people were allowed to vote for a president.

Select from the following.
 (1). Yes
 (2). It's impossible to say
 (3). No
(2)."
WikiMIA_WikiMIA_length256_00015.txt,wikimia_length256,1,member,0,1.0,0.24378109452736318,1.8497139729087585e-43,"Simon Hall (1977 or 1978 – 23 February 2014) was a British murderer who was wrongly helped by 'miscarriage of justice' campaigners, only for him to go on to confess to the murder he was convicted of and prove he was rightly convicted. Hall stabbed 79-year-old pensioner Joan Albert to death in her home in Capel St Mary, Suffolk in 2001, and was convicted of her murder two years later. Subsequently, the high-profile miscarriage of justice programme Rough Justice took up his case and aired a programme campaigning for him",". Several MPs, Bristol University's 'Innocence Project' campaign group, his mother and girlfriend were also deceived into campaigning for him, and the Criminal Cases Review Commission (which had itself been set up in response to Rough Justice in 1997) referred his case to the Court of Appeal in 2009. However, the appeal court dismissed the appeal and he subsequently confessed his crime to prison authorities in 2013, before committing suicide in prison in 2014. His case was said to have gravely undermined the claims of many prisoners who claim their innocence and embarrassed miscarriage of justice"," to be released. Hall was released on bail in 2005, but was arrested again in 2006 and convicted of the murder. He was sentenced to life imprisonment with a minimum term of 25 years. Hall was released from prison in 2014, after serving 13 years of his sentence.

Based on that paragraph can we conclude that this sentence is true?
Simon Hall was convicted of the murder in 2003.

Select from the following.
 (1). Yes
 (2). It's impossible to say
 (3). No
(3)."
WikiMIA_WikiMIA_length256_00016.txt,wikimia_length256,1,member,1,0.533945620059967,0.1824561403508772,5.769194343308243e-16,"Talking Statues is a project created initially in 2013 by David Peter Fox in Copenhagen, Denmark involving pre-recorded voiceovers accompanying various statues available in a smartphone app. The statue of Hans Christian Andersen in the King's Garden in Copenhagen was the first talking statue in the world. Later the idea was applied in Helsinki, New York, London, San Diego, Chicago, Vilnius, Parma, Dublin, Berlin, Manchester, and others. The project works with mobile technology and activated through a QR code found on the statue, when you scan it you will be called. You can also download our app, then you"," can find the Talking Statues in the world and have it talk to GPS so that they call you on your smartphone when you get close to the statue. The project started in Kings Garden in Copenhagen, where Fox accompanied his two children Alfred and Leah to kindergarten. On the way, they passed the many statues, including H. C. Andersen, who became the first Talking Statue in the world launched on 13th of September 2013. In connection with the launch, a leaflet designed by Mathilde Lunderskov was published with a map of the 10 Talking Statues. The monologues were written", can listen to the voiceover of the statue. The project is a collaboration between David Peter Fox and the City of Copenhagen.
WikiMIA_WikiMIA_length256_00017.txt,wikimia_length256,1,member,0,1.0,0.2230215827338129,0.0,"During the ongoing Russo-Ukrainian War between the Ukrainian government forces and pro-Russian separatists in the Donbas region of Ukraine that began in April 2014, many international organisations and states noted a deteriorating humanitarian situation in the conflict zone. A May 2014 report by the United Nations said there had been an ""alarming deterioration"" in human rights in territory held by Russian separatists affiliated with the Donetsk People's Republic (DPR) and Luhansk People's Republic (LPR). The UN Human Rights Monitoring Mission in Ukraine (HRMMU) reported growing lawlessness in the region, documenting"," cases of targeted killings, torture, and abduction. HRMMU also reported threats against, attacks on, and abductions of journalists and international observers, as well as the beatings and attacks on supporters of Ukrainian unity. A report by Human Rights Watch said ""Anti-Kiev forces in eastern Ukraine are abducting, attacking, and harassing people they suspect of supporting the Ukrainian government or consider undesirable...anti-Kiev Russia's controlled extremists are using beatings and kidnappings to send the message that anyone who doesn't support them had better shut up or leave"".Non-governmental organisations, such as Amnesty International, also raised concerns about the"," a ""systematic pattern of human rights violations"" by the separatists, including arbitrary detention, torture, and extrajudicial killings. The HRMMU also reported that the Ukrainian government forces were responsible for ""serious violations of international humanitarian law"" in the conflict zone, including the use of heavy weapons in civilian areas, the shelling of residential areas, and the use of cluster munitions. The HRMMU also reported that the Ukrainian government forces were responsible for the deaths of civilians, including children, in the conflict zone. The HRMMU also reported that the Ukrainian government forces were responsible for the deaths of civilians, including children"
WikiMIA_WikiMIA_length256_00018.txt,wikimia_length256,1,member,0,1.0,0.28655834564254057,1.0520846532232434e-30,"Operation Car Wash (Portuguese: Operação Lava Jato) was a criminal investigation by the Federal Police of Brazil's Curitiba branch. It began in March 2014 and was initially headed by investigative judge Sérgio Moro, and in 2019 by Judge Luiz Antônio Bonat. It has resulted in more than a thousand warrants of various types. According to the Operation Car Wash task force, investigations implicate administrative members of the state-owned oil company Petrobras, politicians from Brazil's largest parties (including presidents of the Republic), presidents of the Chamber of Deputies and the"," Federal Senate, state governors, and businessmen from large Brazilian companies. The Federal Police consider it the largest corruption investigation in the country's history. The taskforce was officially disbanded on 1 February 2021.Originally a money laundering investigation, it expanded to cover allegations of corruption at Petrobras, where executives allegedly accepted bribes in return for awarding contracts to construction firms at inflated prices. This criminal scheme was initially known as Petrolão (Portuguese for ""big oil"") because of the Petrobras scandal. The investigation is called ""Operation Car Wash"" because it was first uncovered at a car wash in Brasília"," Senate, and members of the Supreme Federal Court. The operation has been described as the largest corruption scandal in the history of Brazil.

Operation Car Wash is the name given to a series of investigations by the Federal Police of Brazil's Curitiba branch. It began in March 2014 and was initially headed by investigative judge Sérgio Moro, and in 2019 by Judge Luiz Antônio Bonat. It has resulted in more than a thousand warrants of various types. According to the Operation Car Wash task force, investigations implicate administrative members of the state-owned oil company Petrobras, politicians from Brazil"
WikiMIA_WikiMIA_length256_00019.txt,wikimia_length256,1,member,0,1.0,0.254601226993865,0.0,"Euromaidan (; Ukrainian: Євромайдан, romanized: Yevromaidan, lit. 'Euro Square', IPA: [jeu̯romɐjˈdɑn]), or the Maidan Uprising, was a wave of demonstrations and civil unrest in Ukraine, which began on 21 November 2013 with large protests in Maidan Nezalezhnosti (Independence Square) in Kyiv. The protests were sparked by President Viktor Yanukovych's sudden decision not to sign the European Union–Ukraine Association Agreement, instead choosing closer ties to Russia and the"," Eurasian Economic Union. Ukraine's parliament had overwhelmingly approved of finalizing the Agreement with the EU, but Russia had put pressure on Ukraine to reject it. The scope of the protests widened, with calls for the resignation of Yanukovych and the Azarov government. Protesters opposed what they saw as widespread government corruption, abuse of power, human rights violations, and the influence of oligarchs. Transparency International named Yanukovych as the top example of corruption in the world. The violent dispersal of protesters on 30 November caused further anger. Euromaidan led to the 2014 Revolution of Dign"," Customs Union. The protests were the largest since the Orange Revolution in 2004, and the largest in Ukraine since the 1991 collapse of the Soviet Union. The protests were marked by a number of violent clashes between protesters and riot police, and the deaths of dozens of protesters. The protests were also marked by a number of violent attacks on protesters by pro-Russian groups. The protests were also marked by a number of violent attacks on protesters by pro-Russian groups. The protests were marked by a number of violent attacks on protesters by pro-Russian groups. The protests were marked by a number of violent attacks on protesters by pro"
WikiMIA_WikiMIA_length256_00020.txt,wikimia_length256,0,non_member,0,1.0,0.2678062678062678,2.6608572183791923e-24,"Beginning on 31 July 2022, tensions between Serbia and Kosovo heightened due to the expiration of the eleven-year validity period of documents for cars on 1 August 2022, between the government of Kosovo and the Serbs in North Kosovo. Kosovo, which declared independence in 2008, signed an agreement with Serbia in 2011 that concluded on the use of license plates in North Kosovo. This agreement was supposed to change license plates from the ones that were issued by Serbia to neutral ones. The agreement was extended in 2016 and it expired in 202","1 after which a crisis occurred and it ended with an agreement that ended the ban of Kosovo-issued license plates in Serbia. After the announcement that Serbian citizens who enter Kosovo will receive entry and exit documents, a number of barricades were formed in North Kosovo on 31 July 2022 but were removed two days later after Kosovo announced that it would postpone the ban on license plates issued by Serbia. In August 2022, unsuccessful negotiations regarding license plates were held, although the ID document dispute was solved. A proposed agreement, dubbed the ""German-French proposal"" by the media, which was written by Jens","2. The Serbian government has been demanding that Kosovo issue new license plates for cars in North Kosovo, but the Kosovo government has been refusing to do so. The Serbian government has been demanding that Kosovo issue new license plates for cars in North Kosovo, but the Kosovo government has been refusing to do so. The Serbian government has been demanding that Kosovo issue new license plates for cars in North Kosovo, but the Kosovo government has been refusing to do so. The Serbian government has been demanding that Kosovo issue new license plates for cars in North Kosovo, but the Kosovo government has been refusing to do so. The Serbian government has been demanding that Kosovo issue new"
