file_name,file_path,dataset_family,source_dataset,temporal_bucket,title,url,publish_date,year,month,language,language_short,language_iso639_3,lang,iptc_topic,text_length,label,estimated_membership,text_hash
articulo_actual_00010.txt,dataset/raw/articulos_actuales/articulo_actual_00010.txt,articulos_actuales,INFINI-NEWS,2025-10,"Ministro García refuta a consultora que contradice cálculo de cuentas de la luz: ""Las personas sí pagaron. La plata que se cobró en exceso está en las empresas"" | Diario Financiero",https://www.df.cl/empresas/energia/ministro-garcia-refuta-a-consultora-que-contradice-calculo-en-cuentas-de-la,2025-10-22,2025,10,spanish,,spa,spa,economy_business_finance,9133,0,non_member,43f387b3116d80df02befd6d1f1ed42e
articulo_actual_00011.txt,dataset/raw/articulos_actuales/articulo_actual_00011.txt,articulos_actuales,INFINI-NEWS,2025-10,Padre desesperado por atención médica termina reprimido por la policía en un hospital de Cienfuegos,https://www.cibercuba.com/noticias/2025-10-22-u1-e208574-s27061-nid313386-padre-desesperado-atencion-medica-termina-reprimido,2025-10-22,2025,10,spanish,,spa,spa,conflict_war,4918,0,non_member,8a80f6f7d7ab393afecdc620d5e43c0e
articulo_actual_00012.txt,dataset/raw/articulos_actuales/articulo_actual_00012.txt,articulos_actuales,INFINI-NEWS,2025-10,SEC multa a CGE con casi $ 6 mil millones por irregularidades en procesos de facturación en las regiones de O'Higgins y Maule | Diario Financiero,https://www.df.cl/empresas/energia/sec-multa-a-cge-con-casi-6-mil-millones-por-irregularidades-en-procesos,2025-10-22,2025,10,spanish,,spa,spa,economy_business_finance,2993,0,non_member,95744a8394cce9c6dfe253b3339a8301
articulo_actual_00013.txt,dataset/raw/articulos_actuales/articulo_actual_00013.txt,articulos_actuales,INFINI-NEWS,2025-10,No habrá liga española en Miami: Se cancela el partido entre Barcelona y Villarreal,https://www.cibercuba.com/noticias/2025-10-22-u1-e208574-s27066-nid313382-habra-liga-espanola-miami-cancela-partido-barcelona,2025-10-22,2025,10,spanish,,spa,spa,sport,4289,0,non_member,0cb53aed6dcfe17213a0ec147fbb872e
articulo_actual_00014.txt,dataset/raw/articulos_actuales/articulo_actual_00014.txt,articulos_actuales,INFINI-NEWS,2025-10,Tech regulation campaign: 'La confianza en riesgo: ¿quién es responsable de la seguridad online?',https://www.mondaq.com/privacy-protection/1695010/tech-regulation-campaign-la-confianza-en-riesgo-qui%C3%A9n-es-responsable-de-la-seguridad-online,2025-10-22,2025,10,spanish,,eng,spa,economy_business_finance,2704,0,non_member,a35ed708bef6328864cef6d733143d01
articulo_actual_00015.txt,dataset/raw/articulos_actuales/articulo_actual_00015.txt,articulos_actuales,INFINI-NEWS,2025-10,Viajar a Cuba hoy es una locura: cuando el paraíso se convierte en pesadilla,https://www.cibercuba.com/noticias/2025-10-22-u2-e2-s27068-nid313379-viajar-cuba-hoy-locura-cuando-paraiso-convierte-pesadilla,2025-10-22,2025,10,spanish,,spa,spa,health,4768,0,non_member,3272d202b61917208b86427c47157f6a
articulo_actual_00016.txt,dataset/raw/articulos_actuales/articulo_actual_00016.txt,articulos_actuales,INFINI-NEWS,2025-10,Piden la quiebra de heladerías Savory y cadena Pollo Stop: dueño dice que cumplirá “con los compromisos asumidos” | Diario Financiero,https://www.df.cl/empresas/retail/piden-la-quiebra-de-heladerias-savory-y-cadena-pollo-stop-dueno-dice-que,2025-10-22,2025,10,spanish,,spa,spa,economy_business_finance,3795,0,non_member,0f9676fd162f2664cc7132fd822be363
articulo_actual_00017.txt,dataset/raw/articulos_actuales/articulo_actual_00017.txt,articulos_actuales,INFINI-NEWS,2025-10,"Richard Branson, Steve Bannon y el príncipe Harry entre 800 firmantes de carta que llama a prohibir la superinteligencia de IA | Diario Financiero",https://www.df.cl/internacional/ft/richard-branson-steve-bannon-y-el-principe-harry-entre-800-firmantes-de,2025-10-22,2025,10,spanish,,spa,spa,science_tech,3529,0,non_member,4d4ad3147d678c1c2eb1a9b7206eba28
articulo_actual_00018.txt,dataset/raw/articulos_actuales/articulo_actual_00018.txt,articulos_actuales,INFINI-NEWS,2025-10,Las acciones de Netflix registran su mayor caída desde marzo luego que disputa fiscal en Brasil golpeara sus resultados | Diario Financiero,https://www.df.cl/internacional/multinacionales/las-acciones-de-netflix-registran-su-mayor-caida-desde-marzo-debido-a-que,2025-10-22,2025,10,spanish,,spa,spa,economy_business_finance,4027,0,non_member,972e884d98c0d27b5d903f8094f6aec5
articulo_actual_00019.txt,dataset/raw/articulos_actuales/articulo_actual_00019.txt,articulos_actuales,INFINI-NEWS,2025-10,Von der Leyen pide a los países de la UE que recorten los impuestos a la electricidad | Diario Financiero,https://www.df.cl/internacional/politica/von-der-leyen-pide-a-los-paises-de-la-ue-que-recorten-los-impuestos-a-la,2025-10-22,2025,10,spanish,,spa,spa,economy_business_finance,3354,0,non_member,32ef3ba946bf39e974cfae2175494a24
articulo_actual_00020.txt,dataset/raw/articulos_actuales/articulo_actual_00020.txt,articulos_actuales,INFINI-NEWS,2025-10,Wall Street se va para abajo al mediodía tras desplome de Netflix y en la previa de los resultados de Tesla | Diario Financiero,https://www.df.cl/mercados/bolsa-monedas/bolsas-hoy3m2ipe,2025-10-22,2025,10,spanish,,spa,spa,economy_business_finance,3071,0,non_member,37aa1ae804b65aecf575ddde1a655699
articulo_actual_00021.txt,dataset/raw/articulos_actuales/articulo_actual_00021.txt,articulos_actuales,INFINI-NEWS,2025-10,La UE reasigna 166 millones más para la dana mientras el Europarlamento replica la batalla política,https://www.levante-emv.com/comunitat-valenciana/2025/10/22/ue-reasigna-166-millones-dana-122898583.html,2025-10-22,2025,10,spanish,,spa,spa,politics,5869,0,non_member,1f9cd3232c03ef97e92801736e11d80a
articulo_actual_00022.txt,dataset/raw/articulos_actuales/articulo_actual_00022.txt,articulos_actuales,INFINI-NEWS,2025-10,Las tormentas persisten en la región con epicentro en Los Toldos,https://www.cadenanueve.com/2025/10/22/las-tormentas-persisten-en-la-region-con-epicentro-en-los-toldos/,2025-10-22,2025,10,spanish,,spa,spa,weather,1089,0,non_member,880879152132ca37fba732910a50985b
articulo_actual_00023.txt,dataset/raw/articulos_actuales/articulo_actual_00023.txt,articulos_actuales,INFINI-NEWS,2025-10,Veda electoral en la provincia de Buenos Aires: qué se puede hacer y qué está prohibido,https://www.cadenanueve.com/2025/10/22/veda-electoral-en-la-provincia-de-buenos-aires-que-se-puede-hacer-y-que-esta-prohibido/,2025-10-22,2025,10,spanish,,spa,spa,politics,1742,0,non_member,f4373e6b9e9da48afdff716b95f51809
articulo_actual_00024.txt,dataset/raw/articulos_actuales/articulo_actual_00024.txt,articulos_actuales,INFINI-NEWS,2025-10,Arrestan en Queens a madre de recién nacida abandonada en el Metro de Nueva York cerca de Macy’s - El Diario NY,https://eldiariony.com/2025/10/22/arrestan-en-queens-a-madre-de-recien-nacida-abandonada-en-el-metro-de-nueva-york-cerca-de-macys/,2025-10-22,2025,10,spanish,,spa,spa,crime_law,2755,0,non_member,e73a50a9ff0b63a1169b88cf0e79e5db
articulo_actual_00025.txt,dataset/raw/articulos_actuales/articulo_actual_00025.txt,articulos_actuales,INFINI-NEWS,2025-10,"Boleto de Powerball ganador de $50,000 expirará pronto si no se cobra - El Diario NY",https://eldiariony.com/2025/10/22/boleto-de-powerball-ganador-de-50000-expirara-pronto-si-no-se-cobra/,2025-10-22,2025,10,spanish,,spa,spa,lifestyle,2841,0,non_member,8bfa21c3b6d0c38c4923d7182c54deb3
articulo_actual_00026.txt,dataset/raw/articulos_actuales/articulo_actual_00026.txt,articulos_actuales,INFINI-NEWS,2025-10,Trump e Ue la fragile diplomazia che lascia sola l’Ucraina e rafforza Putin,https://www.zazoom.it/2025-10-22/trump-e-ue-la-fragile-diplomazia-che-lascia-sola-lucraina-e-rafforza-putin/17992427/,2025-10-22,2025,10,spanish,,ita,ita,conflict_war,2079,0,non_member,c7efcfc87331260b4671e547507dc1ee
articulo_actual_00027.txt,dataset/raw/articulos_actuales/articulo_actual_00027.txt,articulos_actuales,INFINI-NEWS,2025-10,"Draymond Green se burla del ""viejo"" LeBron James tras perderse el debut de los Lakers - El Diario NY",https://eldiariony.com/2025/10/22/draymond-green-se-burla-del-viejo-lebron-james-tras-perderse-el-debut-de-los-lakers/,2025-10-22,2025,10,spanish,,spa,spa,sport,2150,0,non_member,648e899a7b0f28b262028f891e76c991
articulo_actual_00028.txt,dataset/raw/articulos_actuales/articulo_actual_00028.txt,articulos_actuales,INFINI-NEWS,2025-10,"USCIS aclara quién debe pagar la tarifa de $100,000 por visas H-1B - El Diario NY",https://eldiariony.com/2025/10/22/uscis-aclara-quien-debe-pagar-la-tarifa-de-100000-por-visas-h-1b/,2025-10-22,2025,10,spanish,,spa,spa,politics,2550,0,non_member,4226dc467c84de8026e2c23c4a0c7afc
articulo_actual_00029.txt,dataset/raw/articulos_actuales/articulo_actual_00029.txt,articulos_actuales,INFINI-NEWS,2025-10,"General Motors dévoile sa voiture du futur: autonomie en 2028, IA et ordinateur central",https://www.boursorama.com/bourse/actualites/general-motors-devoile-sa-voiture-du-futur-autonomie-en-2028-ia-et-ordinateur-central-0defe3f8917d2870e24e571ed5b73dc7,2025-10-22,2025,10,spanish,,fra,fra,economy_business_finance,3656,0,non_member,d2575cf845284bfd69847209f880fe9a
articulo_actual_00030.txt,dataset/raw/articulos_actuales/articulo_actual_00030.txt,articulos_actuales,INFINI-NEWS,2025-10,España envía dos Eurofighters y un A400M a Lituania en el operativo de la OTAN contra la entrada de drones rusos,https://www.diariodecadiz.es/espana/espana-eurofighters-a400m-drones_0_2005071740.html,2025-10-22,2025,10,spanish,,spa,spa,conflict_war,3989,0,non_member,3a83be541d35bcce125dd1cb7460fafc
articulo_actual_00031.txt,dataset/raw/articulos_actuales/articulo_actual_00031.txt,articulos_actuales,INFINI-NEWS,2025-10,Moreno refuerza la campaña de prevención y vacunación contra el Dengue - Desalambrar,https://desalambrar.com.ar/moreno-refuerza-la-campana-de-prevencion-y-vacunacion-contra-el-dengue/,2025-10-22,2025,10,spanish,,spa,spa,health,2076,0,non_member,01bdca7fa8bd91a6116ae05201c4f670
articulo_actual_00032.txt,dataset/raw/articulos_actuales/articulo_actual_00032.txt,articulos_actuales,INFINI-NEWS,2025-10,"El Tribunal de La Haya advierte a Israel de la ilegalidad de ""usar el hambre"" como ""método de guerra""",https://www.diariodecadiz.es/mundo/tribunal-haya-advierte-israel-ilegalidad_0_2005071808.html,2025-10-22,2025,10,spanish,,spa,spa,conflict_war,4197,0,non_member,4a066e75c150dd4f60739f94666f7507
articulo_actual_00033.txt,dataset/raw/articulos_actuales/articulo_actual_00033.txt,articulos_actuales,INFINI-NEWS,2025-10,La Diputación reitera su voluntad de iniciar la segunda fase de 32 VPO de Vejer tan pronto el Ayuntamiento resuelva sus deudas,https://www.diariodecadiz.es/noticias-provincia-cadiz/diputacion-reitera-voluntad-iniciar-segunda-fase-vpo-vejer-ayuntamiento-resuelva-deudas_0_2005071561.html,2025-10-22,2025,10,spanish,,spa,spa,politics,4462,0,non_member,7c4d0f097ce560e046f10c81dece052b
articulo_actual_00034.txt,dataset/raw/articulos_actuales/articulo_actual_00034.txt,articulos_actuales,INFINI-NEWS,2025-10,La Policía Nacional incauta 15 toneladas de hachís en un camión en Sanlúcar,https://www.diariodecadiz.es/noticias-provincia-cadiz/policia-nacional-incauta-15-toneladas_0_2005071677.html,2025-10-22,2025,10,spanish,,spa,spa,crime_law,2392,0,non_member,612eb6a578387fe578ac7b1fbabd1e45
articulo_actual_00035.txt,dataset/raw/articulos_actuales/articulo_actual_00035.txt,articulos_actuales,INFINI-NEWS,2025-10,La Junta distingue a la Peña Flamenca Femenina de Huelva por su papel pionero en la integración de la mujer,https://www.diariodehuelva.es/articulo/area-metropolitana/junta-distingue-pena-flamenca-femenina-huelva-papel-pionero-integracion-mujer/20251022175211331168.html,2025-10-22,2025,10,spanish,,spa,spa,human_interest,1495,0,non_member,80ad8517dccbe0cbd8c90ef761264614
articulo_actual_00036.txt,dataset/raw/articulos_actuales/articulo_actual_00036.txt,articulos_actuales,INFINI-NEWS,2025-10,Anthony Yarde promete una gran sorpresa contra Benavídez - La Opinión,https://laopinion.com/2025/10/22/anthony-yarde-promete-una-gran-sorpresa-contra-benavidez/,2025-10-22,2025,10,spanish,,spa,spa,sport,2263,0,non_member,8f0acd437bb3178bf3d2d6cb8b752252
articulo_actual_00037.txt,dataset/raw/articulos_actuales/articulo_actual_00037.txt,articulos_actuales,INFINI-NEWS,2025-10,Callao: Fiscalía realiza diligencias para identificar a los responsables del crimen de cantante de orquesta y bailarina - Diario UNO,https://diariouno.pe/2025/10/22/callao-fiscalia-realiza-diligencias-para-identificar-a-los-responsables-del-crimen-de-cantante-de-orquesta-y-bailarina/,2025-10-22,2025,10,spanish,,spa,spa,crime_law,1443,0,non_member,022d2d87f43e768d62441cfcdba7c3a1
articulo_actual_00038.txt,dataset/raw/articulos_actuales/articulo_actual_00038.txt,articulos_actuales,INFINI-NEWS,2025-10,Netflix se alía con Mattel y Hasbro para lanzar juguetes del fenómeno viral ‘Las guerreras K-Pop’,https://www.diariodecadiz.es/sociedad/netflix-mattel-hasbro-juguetes-guerras-kpop_0_2005072056.html,2025-10-22,2025,10,spanish,,spa,spa,arts_culture,2622,0,non_member,6b45a2345249ff555138fd8d9ead1455
articulo_actual_00039.txt,dataset/raw/articulos_actuales/articulo_actual_00039.txt,articulos_actuales,INFINI-NEWS,2025-10,Cumbres Mayores contará con una nueva depuradora para mejorar el tratamiento de aguas residuales,https://www.diariodehuelva.es/articulo/provincia/cumbres-mayores-contara-nueva-depuradora-mejorar-tratamiento-aguas-residuales/20251022175418331170.html,2025-10-22,2025,10,spanish,,spa,spa,environment,1274,0,non_member,ff037f73d1d37a093c44faeb62805b0f
articulo_actual_00040.txt,dataset/raw/articulos_actuales/articulo_actual_00040.txt,articulos_actuales,INFINI-NEWS,2025-10,Capturan en Cuba a importante proveedor de fentanilo que se fugó de prisión domiciliaria en México - La Opinión,https://laopinion.com/2025/10/22/capturan-en-cuba-a-importante-proveedor-de-fentanilo-que-se-fugo-de-prision-domiciliaria-en-mexico/,2025-10-22,2025,10,spanish,,spa,spa,crime_law,4059,0,non_member,b976dba894f8720fd9aa289e6d53ebd5
articulo_actual_00041.txt,dataset/raw/articulos_actuales/articulo_actual_00041.txt,articulos_actuales,INFINI-NEWS,2025-10,"Consejo Fiscal se pasó de Neoliberal: alertan sobre ""crisis"" por leyes de Congreso pero callan sobre 20 millones regalados a siete agroexportadoras - Diario UNO",https://diariouno.pe/2025/10/22/consejo-fiscal-se-paso-de-neoliberal-alertan-sobre-crisis-por-leyes-de-congreso-pero-callan-sobre-20-millones-regalados-a-siete-agroexportadoras/,2025-10-22,2025,10,spanish,,spa,spa,politics,10558,0,non_member,7a35e3999f5ce8cfe23f72b98ba7ce24
articulo_actual_00042.txt,dataset/raw/articulos_actuales/articulo_actual_00042.txt,articulos_actuales,INFINI-NEWS,2025-10,Cargos federales a inmigrante mexicano por agresión a agente de ICE en LA - La Opinión,https://laopinion.com/2025/10/22/cargos-federales-a-inmigrante-mexicano-por-agresion-a-agente-de-ice-en-la/,2025-10-22,2025,10,spanish,,spa,spa,crime_law,3908,0,non_member,e7e9587bd6a9296fa3be820339c6994f
articulo_actual_00043.txt,dataset/raw/articulos_actuales/articulo_actual_00043.txt,articulos_actuales,INFINI-NEWS,2025-10,Defensa de PPK solicitará archivo de caso tras fallo del TC sobre aportes de campaña - Diario UNO,https://diariouno.pe/2025/10/22/defensa-de-ppk-solicitara-archivo-de-caso-tras-fallo-del-tc-sobre-aportes-de-campana/,2025-10-22,2025,10,spanish,,spa,spa,crime_law,2450,0,non_member,71ecd8a121679db491e305e6be567cd9
articulo_actual_00044.txt,dataset/raw/articulos_actuales/articulo_actual_00044.txt,articulos_actuales,INFINI-NEWS,2025-10,Chevrolet apuesta fuerte por autos eléctricos accesibles - La Opinión,https://laopinion.com/2025/10/22/chevrolet-apuesta-fuerte-por-autos-electricos-accesibles/,2025-10-22,2025,10,spanish,,spa,spa,economy_business_finance,5527,0,non_member,71bf4895ab6b33116f71ca66ce0b8f31
articulo_actual_00045.txt,dataset/raw/articulos_actuales/articulo_actual_00045.txt,articulos_actuales,INFINI-NEWS,2025-10,Estado de emergencia: Jerí supervisa penal de Lurigancho en operativo nocturno por Lima y Callao - Diario UNO,https://diariouno.pe/2025/10/22/estado-de-emergencia-jeri-supervisa-penal-de-lurigancho-en-operativo-nocturno-por-lima-y-callao/,2025-10-22,2025,10,spanish,,spa,spa,politics,2105,0,non_member,5f055f725bba59314bfbb38a13457951
articulo_actual_00046.txt,dataset/raw/articulos_actuales/articulo_actual_00046.txt,articulos_actuales,INFINI-NEWS,2025-10,Detienen a un hombre tras estrellar su vehículo contra una barrera de seguridad en la Casa Blanca - La Opinión,https://laopinion.com/2025/10/22/detienen-a-un-hombre-tras-estrellar-su-vehiculo-contra-una-barrera-de-seguridad-en-la-casa-blanca/,2025-10-22,2025,10,spanish,,spa,spa,crime_law,2022,0,non_member,e42612968efe5cc5aada4a4f3855040f
articulo_actual_00047.txt,dataset/raw/articulos_actuales/articulo_actual_00047.txt,articulos_actuales,INFINI-NEWS,2025-10,"Aemet lanza la previsión del fin de semana, anuncia lluvias en la Comunitat Valenciana y señala las zonas donde caerán | Las Provincias",https://www.lasprovincias.es/comunitat/el-tiempo/aemet-lanza-prevision-fin-semana-anuncia-lluvias-20251022183338-nt.html,2025-10-22,2025,10,spanish,,spa,spa,weather,2978,0,non_member,1823f22fbd7487e43a906f88fb729b6b
articulo_actual_00048.txt,dataset/raw/articulos_actuales/articulo_actual_00048.txt,articulos_actuales,INFINI-NEWS,2025-10,"Cristina Alberó reveló con qué galan tuvo más química besándose: ""Trabajé con varios…Pablo Alarcón, Antonio Grimau, Arnaldo André""",https://caras.perfil.com/noticias/caras-tv/con-quien-tuvo-mas-quimica-besandose-cristina-albero-lo-revelo.phtml,2025-10-22,2025,10,spanish,,spa,spa,human_interest,2621,0,non_member,4ba3f73f52c279a3df1d68d9ccdd86b0
articulo_actual_00049.txt,dataset/raw/articulos_actuales/articulo_actual_00049.txt,articulos_actuales,INFINI-NEWS,2025-10,"Marino Magliani vola in Argentina: premi, conferenze e riconoscimenti per lo scrittore ligure",https://www.sanremonews.it/2025/10/20/leggi-notizia/argomenti/imperia-golfo-dianese/articolo/marino-magliani-vola-in-argentina-premi-conferenze-e-riconoscimenti-per-lo-scrittore-ligure.html,2025-10-20,2025,10,spanish,,ita,ita,arts_culture,2775,0,non_member,1fb71af9226a145e7b9ad6394b924f20
articulo_actual_00050.txt,dataset/raw/articulos_actuales/articulo_actual_00050.txt,articulos_actuales,INFINI-NEWS,2025-10,Puericultorio Pérez Araníbar cuenta con nuevo sistema de agua y saneamiento - Diario UNO,https://diariouno.pe/2025/10/22/puericultorio-perez-aranibar-cuenta-con-nuevo-sistema-de-agua-y-saneamiento/,2025-10-22,2025,10,spanish,,spa,spa,society,4100,0,non_member,b20fd3617a985f49ccaa39db233553a3
articulo_actual_00051.txt,dataset/raw/articulos_actuales/articulo_actual_00051.txt,articulos_actuales,INFINI-NEWS,2025-10,La Gala de los Premios Familias XL pondrá el foco en los retos de la vivienda y la conciliación | Las Provincias,https://www.lasprovincias.es/comunitat/gala-premios-familias-pondra-foco-retos-vivienda-20251022182033-nt.html,2025-10-22,2025,10,spanish,,spa,spa,human_interest,2025,0,non_member,160839a727dd86edcb984b6e5891943e
articulo_actual_00052.txt,dataset/raw/articulos_actuales/articulo_actual_00052.txt,articulos_actuales,INFINI-NEWS,2025-10,"""Nunca me vi linda"": Cristina Alberó sorprendió al hablar de su belleza en la época de oro",https://caras.perfil.com/noticias/caras-tv/nunca-me-vi-linda-cristina-albero-sorprendio-al-hablar-de-su-belleza-en-la-epoca-de-oro.phtml,2025-10-22,2025,10,spanish,,spa,spa,human_interest,1919,0,non_member,6e203d6c3fbacb62622ace7558cdc564
articulo_actual_00053.txt,dataset/raw/articulos_actuales/articulo_actual_00053.txt,articulos_actuales,INFINI-NEWS,2025-10,"DHS responde a California tras la iniciativa de crear ""ciudades sin ICE"" - La Opinión",https://laopinion.com/2025/10/22/dhs-responde-a-california-tras-la-iniciativa-de-crear-ciudades-sin-ice/,2025-10-22,2025,10,spanish,,spa,spa,politics,3664,0,non_member,a3356ae1796fcce0a362b9acd560e980
articulo_actual_00054.txt,dataset/raw/articulos_actuales/articulo_actual_00054.txt,articulos_actuales,INFINI-NEWS,2025-10,SMP: condenan a 35 años de cárcel para feminicida que intentó asesinar a su conviviente - Diario UNO,https://diariouno.pe/2025/10/22/smp-condenan-a-35-anos-de-carcel-para-feminicida-que-intento-asesinar-a-su-conviviente/,2025-10-22,2025,10,spanish,,spa,spa,crime_law,1890,0,non_member,762299a4ec5ad6e8bf4275b65560dafc
articulo_actual_00055.txt,dataset/raw/articulos_actuales/articulo_actual_00055.txt,articulos_actuales,INFINI-NEWS,2025-10,González Pons pide en Europa más unidad: «No seamos los españoles los únicos que salimos más divididos tras una tragedia» | Las Provincias,https://www.lasprovincias.es/comunitat/gonzalez-pons-pide-europa-unidad-espanoles-unicos-20251022185527-nt.html,2025-10-22,2025,10,spanish,,spa,spa,politics,3476,0,non_member,6eacaf40193676e622d2765efeb46dd5
articulo_actual_00056.txt,dataset/raw/articulos_actuales/articulo_actual_00056.txt,articulos_actuales,INFINI-NEWS,2025-10,"Cristina Alberó reveló la regla machista que le impusieron par protagonizar novelas: ""Tenía que ser chata""",https://caras.perfil.com/noticias/caras-tv/tenia-que-ser-chata-cristina-albero-revelo-la-regla-machista-para-ser-heroina-en-las-novelas.phtml,2025-10-22,2025,10,spanish,,spa,spa,arts_culture,2095,0,non_member,84b889fe144bf6be7a1f03002a7534c2
articulo_actual_00057.txt,dataset/raw/articulos_actuales/articulo_actual_00057.txt,articulos_actuales,INFINI-NEWS,2025-10,Dodgers a vencer un antecedente histórico en la Serie Mundial ante Blue Jays - La Opinión,https://laopinion.com/2025/10/22/dodgers-a-vencer-un-antecedente-historico-en-la-serie-mundial-ante-blue-jays/,2025-10-22,2025,10,spanish,,spa,spa,sport,2325,0,non_member,71de26d10dd32ff7405d326c98e0b22d
articulo_actual_00058.txt,dataset/raw/articulos_actuales/articulo_actual_00058.txt,articulos_actuales,INFINI-NEWS,2025-10,Usuarios siguen usando contraseñas débiles que abren la puerta a ciberladrones - Diario UNO,https://diariouno.pe/2025/10/22/usuarios-siguen-usando-contrasenas-debiles-que-abren-la-puerta-a-ciberladrones/,2025-10-22,2025,10,spanish,,spa,spa,science_tech,3609,0,non_member,88cb19baf3758cbb5326337928320a22
