sample_id,book_id,label,position,target_word,normal_word_score,perturbed_word_score,relative_word_score,n_samples,normal_generated_words,perturbed_generated_words
BT_0003,Unfortunately_Yours_-_Tessa_Bailey,0,17,know,0.7049915790557861,0.7049915790557861,-0.9999999858154336,3,"['think', 'think', 'think']","['think', 'think', 'think']"
BT_0003,Unfortunately_Yours_-_Tessa_Bailey,0,18,he,0.7651447057723999,0.7651447057723999,-0.9999999869305768,3,"['that', 'that', 'that']","['that', 'that', 'that']"
BT_0003,Unfortunately_Yours_-_Tessa_Bailey,0,19,is.,0.6867406368255615,0.7531894445419312,-1.0967596690592398,3,"['will', 'will', 'will']","['will.', 'will.', 'will.']"
BT_0004,The_Foxglove_King_-_Hannah_Whitten,0,1,"creaked,",0.6448572476704916,0.5855112671852112,-0.9079703457170284,3,"['is', 'was', 'was']","['seems', 'seems', 'seems']"
BT_0004,The_Foxglove_King_-_Hannah_Whitten,0,2,but,0.7071276903152466,0.7703515291213989,-1.0894093510662448,3,"['slowly', 'slowly', 'slowly']","['loudly', 'and', 'and']"
BT_0004,The_Foxglove_King_-_Hannah_Whitten,0,3,if,0.6605204343795776,0.6738088130950928,-1.0201180278802675,3,"[""didn't"", ""didn't"", ""didn't""]","['it', 'it', 'it']"
BT_0004,The_Foxglove_King_-_Hannah_Whitten,0,4,the,0.7294350862503052,0.7294350862503052,-0.999999986290761,3,"['it', 'it', 'it']","['it', 'it', 'it']"
BT_0004,The_Foxglove_King_-_Hannah_Whitten,0,5,sound,0.7012358903884888,0.7012358903884888,-0.9999999857394636,3,"['door', 'door', 'door']","['door', 'door', 'door']"
BT_0004,The_Foxglove_King_-_Hannah_Whitten,0,6,woke,0.684212327003479,0.6652056376139323,-0.9722210513292014,3,"['was', 'was', 'was']","['was', 'was', 'wasnt']"
BT_0004,The_Foxglove_King_-_Hannah_Whitten,0,7,anyone,0.9418432712554932,1.0,-1.0617477662175208,3,"['anyone,', 'anyone,', 'anyone,']","['anyone', 'anyone', 'anyone']"
BT_0004,The_Foxglove_King_-_Hannah_Whitten,0,8,"inside,",0.8493846654891968,0.723416288693746,-0.8516945379042772,3,"['in', 'in', 'in']","['up', 'upstairs', 'up']"
BT_0004,The_Foxglove_King_-_Hannah_Whitten,0,9,they,0.7493771910667419,1.0,-1.3344414516167495,3,"['there', 'there', 'there']","['they', 'they', 'they']"
BT_0004,The_Foxglove_King_-_Hannah_Whitten,0,10,didnt,0.9388880729675292,0.9388880729675292,-0.9999999893491032,3,"[""didn't"", ""didn't"", ""didn't""]","[""didn't"", ""didn't"", ""didn't""]"
BT_0004,The_Foxglove_King_-_Hannah_Whitten,0,11,protest.,0.6264058351516724,0.6655866503715515,-1.0625485945304234,3,"['respond', 'respond', 'respond']","['stir.', 'come', 'stir.']"
BT_0004,The_Foxglove_King_-_Hannah_Whitten,0,12,Bastian,0.5824224352836609,0.6187031865119934,-1.0622928280359498,3,"['Instead,', 'Instead,', 'Instead,']","['The', 'The', 'The']"
BT_0004,The_Foxglove_King_-_Hannah_Whitten,0,13,and,0.6668332815170288,0.6809977293014526,-1.0212413476720696,3,"['slowly', 'slowly', 'slowly']","[""wasn't"", ""wasn't"", 'had']"
BT_0004,The_Foxglove_King_-_Hannah_Whitten,0,14,Gabe,0.6009759902954102,0.6226670145988464,-1.0360929792417235,3,"['Atreyu', 'Atreyu', 'Atreyu']","['Ivy', 'Lena', 'Irene']"
BT_0004,The_Foxglove_King_-_Hannah_Whitten,0,15,settled,0.7062404155731201,0.6800515651702881,-0.9629179250372428,3,"['exchanged', 'exchanged', 'exchanged']","['were', 'were', 'were']"
BT_0004,The_Foxglove_King_-_Hannah_Whitten,0,16,Milo,0.6317993998527527,0.6317993998527527,-0.9999999841721916,3,"['in', 'in', 'in']","['in', 'in', 'in']"
BT_0004,The_Foxglove_King_-_Hannah_Whitten,0,17,on,0.6641238927841187,0.7626075148582458,-1.1482910216922886,3,"['into', 'into', 'into']","['in', 'in', 'in']"
BT_0004,The_Foxglove_King_-_Hannah_Whitten,0,18,the,1.0,1.0,-0.9999999900000002,3,"['the', 'the', 'the']","['the', 'the', 'the']"
BT_0004,The_Foxglove_King_-_Hannah_Whitten,0,19,"floor,",0.7003389596939087,0.7003389596939087,-0.9999999857212,3,"['couch', 'couch', 'couch']","['couch', 'couch', 'couch']"
BT_0005,Business_or_Pleasure_-_Rachel_Lynn_Solomon,0,1,Maybe,0.724035382270813,0.5726282596588135,-0.7908843487096162,3,"['no', 'no', 'no']","['God.', 'God.', 'God.']"
BT_0005,Business_or_Pleasure_-_Rachel_Lynn_Solomon,0,2,Ive,0.7809668779373169,0.7483733892440796,-0.9582651976714108,3,"['I', 'I', 'I']","[""I've"", ""I've"", ""I've""]"
BT_0005,Business_or_Pleasure_-_Rachel_Lynn_Solomon,0,3,crossed,0.6802016496658325,0.6146773099899292,-0.90366922993382,3,"['been', 'been', 'been']","['overdone', 'overdone', 'overdone']"
BT_0005,Business_or_Pleasure_-_Rachel_Lynn_Solomon,0,4,some,0.6778432130813599,0.6778432130813599,-0.999999985247326,3,"['a', 'a', 'a']","['a', 'a', 'a']"
BT_0005,Business_or_Pleasure_-_Rachel_Lynn_Solomon,0,5,sort,0.6719048023223877,0.6236997842788696,-0.9282561649217824,3,"['kind', 'kind', 'kind']","['line.', 'line.', 'line.']"
BT_0005,Business_or_Pleasure_-_Rachel_Lynn_Solomon,0,6,of,1.0,1.0,-0.9999999900000002,3,"['of', 'of', 'of']","['of', 'of', 'of']"
BT_0005,Business_or_Pleasure_-_Rachel_Lynn_Solomon,0,7,boundary,1.0,0.6630643606185913,-0.6630643539879478,3,"['boundary', 'boundary', 'boundary']","['line.', 'line.', 'line.']"
BT_0005,Business_or_Pleasure_-_Rachel_Lynn_Solomon,0,8,I,0.6683790683746338,0.6675393581390381,-0.99874364673766,3,"['without', 'without', 'without']","['again', 'again', 'again']"
BT_0005,Business_or_Pleasure_-_Rachel_Lynn_Solomon,0,9,wasnt,0.6495248079299927,0.960728128751119,-1.4791245880533368,3,"[""shouldn't"", ""shouldn't"", ""shouldn't""]","[""wasn't"", ""wasn't"", 'wasnt']"
BT_0005,Business_or_Pleasure_-_Rachel_Lynn_Solomon,0,10,aware,1.0,1.0,-0.9999999900000002,3,"['aware', 'aware', 'aware']","['aware', 'aware', 'aware']"
BT_0005,Business_or_Pleasure_-_Rachel_Lynn_Solomon,0,11,of?,0.926746129989624,0.9017356634140016,-0.9730125915864052,3,"['of.', 'of.', 'of']","['of,', 'of,', 'of']"
BT_0005,Business_or_Pleasure_-_Rachel_Lynn_Solomon,0,12,Theyre,0.6326543887456259,0.625002920627594,-0.9879057537050204,3,"['with', 'with', 'again']","['because', 'because', 'because']"
BT_0005,Business_or_Pleasure_-_Rachel_Lynn_Solomon,0,13,pretty,0.6510090827941895,0.7056968808174133,-1.084004645447422,3,"['probably', 'probably', 'probably']","['really', 'really', 'really']"
BT_0005,Business_or_Pleasure_-_Rachel_Lynn_Solomon,0,14,decent,0.6673435568809509,0.5735499858856201,-0.8594523336252331,3,"['strict', 'strict', 'strict']","['obvious', 'obvious', 'obvious']"
BT_0005,Business_or_Pleasure_-_Rachel_Lynn_Solomon,0,15,with,0.6292171478271484,0.5848537087440491,-0.9294942158978976,3,"['people,', 'people,', 'people,']","['freckles', 'freckles', 'freckles']"
BT_0005,Business_or_Pleasure_-_Rachel_Lynn_Solomon,0,16,"technology,",0.6734331846237183,0.6368833978970846,-0.9457261729620324,3,"['me,', 'me,', 'me,']","['freckles', 'secrets', 'their']"
BT_0005,Business_or_Pleasure_-_Rachel_Lynn_Solomon,0,17,given,0.6222516298294067,0.681773861249288,-1.0956561905344266,3,"['but', 'but', 'but']","['considering', 'but', 'for']"
BT_0005,Business_or_Pleasure_-_Rachel_Lynn_Solomon,0,18,their,1.0,1.0,-0.9999999900000002,3,"['their', 'their', 'their']","['their', 'their', 'their']"
BT_0005,Business_or_Pleasure_-_Rachel_Lynn_Solomon,0,19,"age,",0.9354511102040608,0.9031766653060912,-0.9654985127486626,3,"['age,', 'age', 'age']","['age', 'age', 'age']"
BT_0006,Wuthering_Heights_-_Emily_Bronte,1,1,seen,0.6992584466934204,0.5838038921356201,-0.8348899988943291,3,"['been', 'been', 'been']","['never', 'never', 'never']"
BT_0006,Wuthering_Heights_-_Emily_Bronte,1,2,none,0.8264636993408203,0.6658079028129578,-0.8056105734442954,3,"['many', 'many', 'many']","['the', 'the', 'the']"
BT_0006,Wuthering_Heights_-_Emily_Bronte,1,3,like,0.7089704275131226,0.7089704275131226,-0.9999999858950396,3,"['of', 'of', 'of']","['of', 'of', 'of']"
BT_0006,Wuthering_Heights_-_Emily_Bronte,1,4,"Edgar.""",0.6140422821044922,0.5828989148139954,-0.9492813806297284,3,"['it', 'it', 'it']","['you', 'you', 'you']"
BT_0006,Wuthering_Heights_-_Emily_Bronte,1,5,"""You",0.6315569877624512,0.6227076649665833,-0.9859880694423142,3,"['Ever', 'Ever', 'Ever']","['before', 'before', 'before']"
BT_0006,Wuthering_Heights_-_Emily_Bronte,1,6,may,0.6072803735733032,0.6072803735733032,-0.9999999835331416,3,"['mean', 'mean', 'mean']","['mean', 'mean', 'mean']"
BT_0006,Wuthering_Heights_-_Emily_Bronte,1,7,see,0.6609684824943542,0.6609684824943542,-0.9999999848706858,3,"['not', 'not', 'not']","['not', 'not', 'not']"
BT_0006,Wuthering_Heights_-_Emily_Bronte,1,8,some.,0.8315777778625488,0.8315777778625488,-0.9999999879746668,3,"['many', 'many', 'many']","['many', 'many', 'many']"
BT_0006,Wuthering_Heights_-_Emily_Bronte,1,9,And,0.6953558524449667,0.6423481106758118,-0.9237688863616216,3,"['others', 'like', 'others']","['similarities', 'similarities', 'similarities']"
BT_0006,Wuthering_Heights_-_Emily_Bronte,1,10,he,0.6065295537312826,0.7411064108212789,-1.2218801112712443,3,"['soon.', 'soon.', 'soon']","['you', 'they', ""you'll""]"
BT_0006,Wuthering_Heights_-_Emily_Bronte,1,11,won't,0.6548320651054382,0.6432119607925415,-0.9822548180599954,3,"['may', 'may', 'may']","['continued', 'continued', 'continued']"
BT_0006,Wuthering_Heights_-_Emily_Bronte,1,12,always,0.6232807636260986,0.6232807636260986,-0.9999999839558664,3,"['be', 'be', 'be']","['be', 'be', 'be']"
BT_0006,Wuthering_Heights_-_Emily_Bronte,1,13,be,1.0,1.0,-0.9999999900000002,3,"['be', 'be', 'be']","['be', 'be', 'be']"
BT_0006,Wuthering_Heights_-_Emily_Bronte,1,14,hand-,0.651397168636322,0.620183527469635,-0.9520819982179968,3,"['around', 'around', 'around']","['alone', 'alone', 'alone']"
BT_0006,Wuthering_Heights_-_Emily_Bronte,1,15,some,0.6094403266906738,0.6622773011525472,-1.086697517838717,3,"['in-hand', 'in-hand', 'in-hand']","['in', 'in-hand', 'in']"
BT_0006,Wuthering_Heights_-_Emily_Bronte,1,16,and,0.6540590524673462,0.6475350062052408,-0.9900252796169596,3,"['either', 'either', 'either.""']","['either.', 'either.', 'either']"
BT_0006,Wuthering_Heights_-_Emily_Bronte,1,17,"young,",0.8401439587275187,0.6425260305404663,-0.764780864300717,3,"['charming', 'young.', 'young.']","['charming.', 'charming.', 'charming.']"
BT_0006,Wuthering_Heights_-_Emily_Bronte,1,18,and,0.6331280469894409,0.6390402317047119,-1.00933803935871,3,"['either.""', 'either.""', 'either.""']","['either.', 'either.', 'either.']"
BT_0006,Wuthering_Heights_-_Emily_Bronte,1,19,may,0.6315527558326721,0.5952203273773193,-0.9424712543100808,3,"['full', 'full', 'full']","['charming.', 'charming.', 'charming.']"
BT_0007,The_Wildest_Sun_A_Novel_-_Asha_Lemmie,0,1,mother,0.7215172052383423,0.6665039658546448,-0.9237533793763676,3,"['name', 'name', 'name']","['fingers', 'fingers', 'fingers']"
BT_0007,The_Wildest_Sun_A_Novel_-_Asha_Lemmie,0,2,was,0.677253007888794,0.683516263961792,-1.0092480150070389,3,"['always', 'always', 'always']","['would', 'would', 'would']"
BT_0007,The_Wildest_Sun_A_Novel_-_Asha_Lemmie,0,3,right,0.6674087643623352,0.6674087643623352,-0.9999999850166787,3,"['a', 'a', 'a']","['a', 'a', 'a']"
BT_0007,The_Wildest_Sun_A_Novel_-_Asha_Lemmie,0,4,about,0.7045369545618693,1.0,-1.4193719425663782,3,"['again', 'when', 'again']","['about', 'about', 'about']"
BT_0007,The_Wildest_Sun_A_Novel_-_Asha_Lemmie,0,5,many,0.7017372846603394,0.6151224970817566,-0.8765709073215115,3,"['everything', 'everything', 'everything']","['freckles', 'freckles', 'freckles']"
BT_0007,The_Wildest_Sun_A_Novel_-_Asha_Lemmie,0,6,things—God,0.87467360496521,0.8732927640279134,-0.998421295768306,3,"['things', 'things', 'things']","['things', 'things', 'things,']"
BT_0007,The_Wildest_Sun_A_Novel_-_Asha_Lemmie,0,7,knows,0.7019933462142944,0.7019933462142944,-0.9999999857548508,3,"['is', 'is', 'is']","['is', 'is', 'is']"
BT_0007,The_Wildest_Sun_A_Novel_-_Asha_Lemmie,0,8,I,0.7999409437179565,0.7999409437179565,-0.9999999874990771,3,"['she', 'she', 'she']","['she', 'she', 'she']"
BT_0007,The_Wildest_Sun_A_Novel_-_Asha_Lemmie,0,9,wish,1.0,0.8747410972913107,-0.8747410885438999,3,"['wish', 'wish', 'wish']","['wish', 'wish', 'rolled']"
BT_0007,The_Wildest_Sun_A_Novel_-_Asha_Lemmie,0,10,I,1.0,0.7999409437179565,-0.7999409357185472,3,"['I', 'I', 'I']","['she', 'she', 'she']"
BT_0007,The_Wildest_Sun_A_Novel_-_Asha_Lemmie,0,11,could,0.7166650295257568,1.0,-1.3953520052572064,3,"['had', 'had', 'had']","['could', 'could', 'could']"
BT_0007,The_Wildest_Sun_A_Novel_-_Asha_Lemmie,0,12,tell,1.0,0.6645890474319458,-0.6645890407860554,3,"['tell', 'tell', 'tell']","['ask', 'ask', 'ask']"
BT_0007,The_Wildest_Sun_A_Novel_-_Asha_Lemmie,0,13,her,1.0,1.0,-0.9999999900000002,3,"['her', 'her', 'her']","['her', 'her', 'her']"
BT_0007,The_Wildest_Sun_A_Novel_-_Asha_Lemmie,0,14,that—but,0.7964765429496765,0.7964765429496765,-0.9999999874447024,3,"['that', 'that', 'that']","['that', 'that', 'that']"
BT_0007,The_Wildest_Sun_A_Novel_-_Asha_Lemmie,0,15,she,0.6865025758743286,0.8220857779184977,-1.1974984433183022,3,"['now', 'now', 'now']","['she', 'one', 'one']"
